ID,Text,Comment
NaturalResources.Watered,It's watered and alive.,
Need.Hunger.CriticalDescription,Starving,
Need.Hunger.DeathMessage,died of hunger.,Preceded by beaver name
Need.Hunger.DisplayName,Hunger,
Need.Roof.DisplayName,Roof,"Same as Building.Roof2x2.DisplayName without the size. It refers to roofs as one of the available decorations, do not confuse with Shelter which is a separate need."
Need.Shelter.DisplayName,Shelter,"A need that is fulfilled when a beaver has a house."
Need.Sleep.CriticalDescription,Exhausted,
Need.Sleep.DisplayName,Sleep,A need satisfied when a beaver sleeps.
Need.Thirst.CriticalDescription,Thirsty,
Need.Thirst.DeathMessage,died of thirst.,Preceded by beaver name
Need.Thirst.DisplayName,Thirst,A need satisfied by providing water.
NeedGroup.Aesthetics.DisplayName,Aesthetics,"Name of a need group where needs are satisfied by decorating your settlement, previously Need.Esthetics.DisplayName"
NeedGroup.Awe.DisplayName,Awe,"Same as the Need named Awe"
NeedGroup.BasicNeeds.DisplayName,Basic needs,"A group of needs which includes needs such as Hunger, Water, Shelter etc."
NeedGroup.Fun.DisplayName,Fun,"Name of a need group where needs are satisfied by building attractions for the beavers, previously Need.Fun.DisplayName"
NeedGroup.Happiness.DisplayName,Happiness,"General happiness of the populace"
NeedGroup.Knowledge.DisplayName,Knowledge,"Name of a need group where needs are satisfied when beavers learn new stuff, previously Need.Knowledge.DisplayName"
NeedGroup.Nutrition.DisplayName,Nutrition,"Same as the need named Nutrition"
NeedGroup.SocialLife.DisplayName,Social life,"Name of a need group where needs are satisfied by letting beavers be social and chat with other beavers, previously Need.SocialLife.DisplayName"
NeedGroup.Spirituality.DisplayName,Spirituality,"Name of a need group where needs are satisfied by places of worship such as temples, previously Need.Spirituality.DisplayName"
Needs.Critical.Beaver,"The beaver will die.",
Needs.InRange,within {0} tiles,"{0} stands for radius size (area of effect), text is shown after Need.DisplayName to indicate its radius"
Needs.SatisfiesInRange,Satisfies {0} within {1} tiles,{0} stands for Need.DisplayName {1} stands for radius size (area of effect)
Needs.NoEffects,No effects,
Needs.SatisfiedEffects,Effects when satisfied,
Needs.UnsatisfiedEffects,Effects when unsatisfied,
NewGameConfigurationPanel.Aged,aged,"Describing age of beavers, between text fields, example: 'Starting beavers: [20] aged [10]'"
NewGameConfigurationPanel.Custom,Custom,Game mode keep short
NewGameConfigurationPanel.Cycles,cycles,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.Days,days,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DroughtDuration,Drought duration,"Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.Easy,Easy,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"You are still learning or want a relaxed city-building experience.

Your settlement starts with an abundant supply of resources.

Beavers consume less food and water.

Droughts are rare and short.",
NewGameConfigurationPanel.FoodConsumption,Food consumption,"Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,for,"Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.DroughtDurationHandicap,Drought duration handicap,"Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Hard,Hard,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"Humans did not make it and neither will you.

Your settlement starts with scarce resources.

Droughts are severe and become even worse over time.

Sharpen your incisors.","Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game."
NewGameConfigurationPanel.Normal,Normal,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"You want a challenge.

Your settlement starts with moderate resources.

Droughts are milder at the beginning but intensify over time.",
NewGameConfigurationPanel.Start,Start,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,Starting adults,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,Starting children,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,Starting food,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,Starting water,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.TemperateWeatherDuration,Temperate weather duration,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,to,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.SubHeader,Game Mode,
NewGameConfigurationPanel.WaterConsumption,Water consumption,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.Header,NEW GAME,Top header of menu window keep short and capitalized
NewGameFactionPanel.SubHeader,Choose Your Faction,
NewGameMapPanel.SubHeader,Select Map,
NewMapPanel.Header,Create new map,
Planting.NoPriorityOption,None,No resource is prioritized
Planting.Prioritize,Prioritized resource:,Which resource to prioritize when planting.
Planting.UnlockPrompt,You need to unlock {0} to plant {1}.,{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,Use this tool to designate an area for planting.,
PlantingTool.RequiredBuilding,Required building: {0},{0} stands for Building.DisplayName.
Priorities.VeryLow,Very low,Please keep short
Priorities.Low,Low,Please keep short
Priorities.Normal,Normal,Please keep short
Priorities.High,High,Please keep short
Priorities.VeryHigh,Very high,Please keep short
PriorityTool.Description,Use this tool to set priority for construction and demolition.,
PriorityTool.Tip,Click an item to set its priority or hold the button to select a bigger area.,
Ruins.ShuffleModel,Shuffle model,Shuffle as in Randomize.
Ruins.Yield,Remaining resources,Followed by colon and then Good and a number in parentheses.DisplayName
Saving.DeleteSave,Delete save,"A button. Please keep short."
Saving.DeleteSavePrompt,Are you sure you wish to delete {0}?,{0} stands for save name
Saving.DeleteSettlement,Delete settlement,"A button. Please keep short."
Saving.DeleteSettlementPrompt,Are you sure you wish to delete settlement {0}? This will delete all saves of the settlement.,{0} stands for settlement name
Saving.Error,Saving failed! Make sure there are no illegal characters in the name and there is enough disk space.,Message shown to player when saving game or map failed
Saving.IncompatibleVersion,"This save is not compatible with the current game version. Loading the save may result in a crash and you may encounter game-breaking bugs. We strongly recommend starting a new game to fully enjoy the new features.

Are you sure you want to load it?","This message is shown after a player tries to load an incompatible save."
Saving.InvalidName,Invalid name. Make sure there are no illegal characters in the name.,"Error message shown after inputting a settlement name with illegal characters such > < ?."
Saving.LoadGamePanelHeader,Load game,
Saving.NameSettlement,What would you like to call your settlement?,"A prompt in the box for naming your settlement after starting a new game."
Saving.SaveGamePanelHeader,Save game,
Saving.Saves,Saves,"One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement."
Saving.Settlements,Settlements,"One of the two headers in the load game panel. Shown above a list of settlements."
Saving.TakenName,A settlement with this name already exists.,"Error message shown after inputting a settlement name that is already used."
Saving.UnnamedSettlements,Unnamed settlements,"A label used for a group of saves without assigned settlement names."
Science.SciencePoints,Science Points,The name of a resource which can be spent to unlock new technology
SelectionTool.HoldTip,Hold the button to select an area.,
SelectionTool.ClickOrHoldTip,Click a single tile or hold the button to select an area.,
Settings.GameSaving.AutoSavingOn,Autosave,
Settings.GameSaving.Header,Saving,
Settings.Header,Settings,
Settings.Input.DragCamera,Camera dragging,
Settings.Input.EdgePanCamera,Edge scrolling,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,Edge scrolling speed,
Settings.Input.Header,Input,
Settings.Input.InvertZoom,Invert zoom,
Settings.Input.KeyboardCameraMovementSpeed,Keyboard movement speed,
Settings.Input.KeyboardCameraRotationSpeed,Keyboard rotation speed,
Settings.Input.KeyboardCameraZoomSpeed,Keyboard zoom speed,
Settings.Input.SwapMouseCameraMovementWithRotation,Swap camera buttons,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Change,Please keep short
Settings.Language.Warning,Changes will take effect after game restart.,Warning shown when user changes language
Settings.Language.Restart,Restart now,Please keep short
Settings.Language.Current,Language:,
Settings.Screen.FullScreen,Full screen,
Settings.Screen.GraphicsQuality,Graphics quality,
Settings.Screen.Header,Graphics,
Settings.Screen.Quality.Low,Low,Please keep short
Settings.Screen.Quality.Medium,Medium,Please keep short
Settings.Screen.Quality.High,High,Please keep short
Settings.Screen.Quality.Ultra,Ultra,Please keep short
Settings.Screen.ResolutionScale,Resolution scale,Please keep short
Settings.Screen.ScreenResolution,Screen resolution,
Settings.Sound.EnvironmentVolume,Environment volume,
Settings.Sound.Header,Sound,
Settings.Sound.MasterVolume,Master volume,
Settings.Sound.MusicVolume,Music volume,
Settings.Sound.MuteWhenMinimized,Mute audio when minimized or out of focus,
Settings.Sound.UIVolume,UI volume,
Settings.Tutorial.Header,Tutorial,
Settings.Tutorial.DisableTutorial,Disable tutorial,
Settings.UI.Header,Interface,
Settings.UI.RelaxedCameraRestrictions,Unlock camera,
Settings.UI.RunInBackground,Run in background,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,Show FPS counter,
Settings.UI.UIScaleFactor,UI scale,
ToolGroups.Decoration,Decoration,Buildings and objects that are for decoration
ToolGroups.Demolishing,Demolish buildings and resources,
ToolGroups.FieldsPlanting,Plant crops,This is in active voice as in 'to plant crops'
ToolGroups.Food,Food,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,Plant trees and bushes,This is in active voice
ToolGroups.Housing,Housing,Buildings that beavers can live in
ToolGroups.Labor,Labor,Buildings that employ general workers like builders or haulers
ToolGroups.Landscaping,Landscaping,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.Leisure,Leisure,Buildings that beavers use in their free time such as campfire or temple
ToolGroups.MapEditor,Map editor,Objects specific to map editor such as starting point or water source
ToolGroups.Metal,Metal,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,Monuments,Awe-inspiring statues and fantastic contraptions
ToolGroups.Other,Other,Buildings that don't fit in other categories
ToolGroups.Paths,Paths and Structures,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Power,Buildings that produce and transfer power
ToolGroups.Priority,Assign priorities,This is in active voice
ToolGroups.Ruins,Ruins,Group for different types of ruin objects
ToolGroups.Science,Science,Buildings that produce Science points
ToolGroups.Storage,Storage,Buildings that store goods and resources
ToolGroups.TreeCutting,Cut trees,This is in active voice
ToolGroups.Water,Water,Buildings that gather and store water
ToolGroups.Wood,Wood,Buildings that allow gathering and producing using wood
TopBar.Food,Food,A group of resources. Please keep short.
TopBar.Logs,Logs,A group of resources. Please keep short.
TopBar.Materials,Materials,A group of resources. Please keep short.
TopBar.Nothing,Nothing,A group of resources. Please keep short.
TopBar.Science,Science,A group of resources. Please keep short.
TopBar.Water,Water,A group of resources. Please keep short.
TreeCuttingSelectionTool.Description,Use this tool to mark areas where trees will be cut down.,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,Mark tree cutting area,
TreeCuttingUnselectionTool.Description,Use this tool to unmark areas where trees will be cut down.,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,Unmark tree cutting area,
Tutorial.Building,Build: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.Continue,Continue,
Tutorial.Disable,Disable tutorial,
Tutorial.DisablePrompt,"Are you sure you want to disable the tutorial?
You can re-enable it later in settings.",
Tutorial.ConnectBuilding,Connect: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Finish,Close the tutorial,
Tutorial.MarkPlantables,Plant: {0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,Mark trees for cutting.,
Tutorial.PanelTitle,Tutorial,
Tutorial.PlaceBuilding,Place: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerBuilding,Power: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.TextToggle.Hide,Hide text,Tooltip for tutorial button hiding intro text
Tutorial.TextToggle.Show,Show text,Tooltip for tutorial button showing intro text
Tutorial.Stage.PlaceLumberjacks,"Welcome! This tutorial will help you with all the basics of building a beaver settlement.

Every new settlement needs Logs! Only lumberjacks will cut trees, so place two Lumberjack Flags next to nearby trees.","Logs is the name of the resource and Lumberjack Flag is the name of the building"
Tutorial.Stage.FinishLumberjacks,"The Flags will not be built unless they are in the district's building range.

Select the District Center to see its building range. You can extend it by building Paths.","Lumberjack Flag, District Center and Path are names of buildings"
Tutorial.Stage.ConnectLumberjacks,"Every building with an entrance must be connected to a District Center by a Path. Be aware that District Centers have a limited range. Build Paths to connect the Lumberjack Flags to the District Center.
 
You can select the District Center to see its range along the paths.","District Center and Path are building names"
Tutorial.Stage.MarkTrees,"Lumberjacks will not start working until you tell them what to do. Use the Cut trees tool to mark an area for cutting.

A Lumberjack Flag only cuts trees within its range. You can check it by selecting a flag.","Lumberjack Flag is a name of a building. 'Cut trees' must be the same as ToolGroups.TreeCutting."
Tutorial.Stage.WaterPump,"Beavers need water to survive. Build a Water Pump to ensure a continuous source of drinking water. Remember to connect it to a District Center.","Water Pump and District Center are names of buildings"
Tutorial.Stage.Gatherer,"In addition to water, beavers also need food. Build a Gatherer Flag near some Blueberry Bushes.

Gatherers will automatically gather Berries within the flag's range. You can see the range by selecting the Gatherer Flag.",
Tutorial.Stage.Storage,"While all of the buildings you placed have some storage, they will fill up quickly.

Build a Log Pile to store Logs, Small Water Tanks to store Water, and a Small Warehouse to store Berries and other resources.",
Tutorial.Stage.Farmhouse,"A settlement needs a stable food source. Build a Farmhouse to plant and harvest crops.

If you are running low on workers, you can pause some buildings. To do so, select a building and click the pause button or press P.

Like many other buildings, a Farmhouse has a limited range.", Farmhouse is name of a building
Tutorial.Stage.MarkCarrots,"Farmers will not start working until you tell them what and where to plant. Use the Plant crops tool to mark a carrot field.

Crops need to be planted on irrigated land. Otherwise, they will dry out and eventually die.","Plant crops must be the same as ToolGroups.FieldsPlanting."
Tutorial.Stage.Lodges,"Homes increase your beavers' well-being and allow your Folktails population to grow.

Build enough Lodges to house all your beavers.

Beavers will not reproduce unless there are empty slots for kits.","Lodge is a name of a building."
Tutorial.Stage.Inventor,"Science Points are used to unlock more advanced buildings. An Inventor will produce Science Points over time.","Inventor is the name of a building. Science Points must be the same as Science.SciencePoints."
Tutorial.Stage.WaterWheel,"We can now start producing more advanced resources, but some buildings require power to do so.

Build a Water Wheel by the shore on the river. It is dependent on the water flow, so it will stop producing energy when there is no water.",Water Wheel is a name of a building
Tutorial.Stage.LumberMill,"It is time to start producing Planks! Build a Lumber Mill and connect it to the Water Wheel with Power Shafts.

Many buildings can pass energy to one another when placed wall to wall.","Lumber Mill and Water Wheel are the names of buildings."
Tutorial.Stage.Forester,"We need a stable source of Logs. Unlock the Forester and build it near a place you want to plant trees.",Forester is a name of a building
Tutorial.Stage.MarkPinesForPlanting,"You can now plant trees. Choose the Plant trees and bushes tool and plant some Pines.

Similarly to crops, trees need to be watered in order to grow. Remember to mark them for cutting!","Plant trees and bushes must be the same as ToolGroups.ForestryPlanting."
Tutorial.Stage.KeepPlaying,"Your settlement is now self-sufficient as long as the water keeps flowing. Consider building a dam or placing more Water Tanks to help your beavers survive the droughts.

The tutorial showed you the basics but there is much more you can discover on your own.

Good luck!","Water Tank is a building name."
Water.Strength,Strength,Followed by a number which tells how much water a water source produces
WaterOpacity.Visibility.Hide,Hide water,Tooltip for button hiding water
WaterOpacity.Visibility.Show,Show water,Tooltip for button showing water
WaterSimulationControls.Fast,Fast,A button please keep short. Water will flow fast once pressed.
WaterSimulationControls.Tooltip,Water simulation,Short header
WaterSimulationControls.Paused,Paused,A button please keep short
WaterSimulationControls.Reset,Reset,A button please keep short
WaterSimulationControls.Slow,Slow,A button please keep short. Water will flow slowly once pressed.
Weather.CycleAndDayLong,"Cycle {0}, day {1}","Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,Day {0}-{1},Example usage: 'Day 2-5'.
Weather.Drought,Drought,
Weather.DroughtEndedNotification,Drought ended,A notification that a drought has ended.
Weather.DroughtStartedNotification,Drought started,A notification that a drought has begun.
Weather.Temperate,Temperate weather,
Weather.Counter,{0} days,Number of days before an event will start. Number is in 1.2 format (1.2 days)
Weather.Forecast.Unknown,Forecast: Unknown,
Weather.Forecast.DroughtApproaching,Forecast: Drought incoming,
Weather.Forecast.DroughtInProgress,Forecast: Drought in progress,
Wellbeing.AverageWellbeing,Average well-being:,Please keep short. Well-being is how good the beavers feel in general. Could also be welfare or prosperity
Wellbeing.DisplayName,Well-being,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.HighscoreReached,Your beavers are happier than ever! You have reached a new well-being highscore:,A congratulation message when a settlement reaches a new well-being record
Wellbeing.OnlyAdults,* This need can only be satisfied by adults,The asterisk is a part of the text. Please leave it
Wellbeing.OnlyChildren,** This need can only be satisfied by children,The asterisk is a part of the text. Please leave it
Wellbeing.PopulationWellbeing,Population well-being,Please keep short. How good the beavers feel. Could also be welfare or prosperity
Wellbeing.ShowPopulation,Show population well-being,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.UnlockedFactions,Unlocked factions,Header of a section that tells about factions that can be unlocked
Work.Bonus.BonusDescription,Worker bonus: {0},For example 'Worker bonus: Strength +30%'. Used in building description if a building grants a bonus to its workers.
Work.Bonus.PenaltyDescription,Worker penalty: {0},For example 'Worker penalty: Strength -20%'. Used in building description if a building grants a penalty to its workers.
Work.ConsumptionItem,Consumes: {0},Followed by a name of item this building consumes such as 'Consumes: Paper'. This is a verb.
Work.CurrentWorkers,Workers: {0} / {1},Please keep short. {0} stands for the desired number of workers. {1} stands for max number of workers that can work in building.
Work.FuelItem,Fuel: {0},Followed by a name of item this building uses as fuel such as 'Fuel: Logs'.
Work.FuelRemaining,Fuel remaining: {0}%,"{0} stands for a number between 0 and 100, for example 10% means that most of the fuel has been depleted."
Work.LackOfResources,Unable to get all required materials.,
Work.LackOfResourcesShort,Building lacks materials,
Work.MaxDepth,Maximum depth: {0},"Explains how deep a building can reach, for example how deep it can pump water from. {0} stands for a number. Example usage: 'Depth: 5'"
Work.NoUnemployed,No unemployed beavers in district.,Shown when there are no unemployed beavers available in a district to work in this building.
Work.NoUnemployedShort,Building lacks workers,A shorter notification that lets players know that the building has no workers
Work.ProductionItem,Produces: {0},Followed by a name of item this building produces such as 'Produces: Explosives'. This is a verb.
Work.Productivity,Productivity:,How productive a workplace is. Followed by a percentage.
Work.ProductivityTip,Percentage of time spent on production as opposed to downtime such as carrying materials.,Tooltip of how productivity works
Work.Workers,Workers: {0},{0} stands for number of workers
Work.WorkingHoursShort,{0}h,"{0} stands for hours of working time, for example 16h. The amount of time beavers are working during a day. Please keep short"
Work.WorkingHoursTooltip,Working hours,Tooltip explaining Work.WorkingHoursShort
Work.Vacant,Vacant,Denotes an empty workplace slot without a worker.
Yielding.NoStorageInRange,No storage in range,
Yielding.NothingToDoInRange,Nothing to do in range,
