ID,Text,Comment
MapEditor.SizePrompt,"{0}x{0} ve {1}x{1} arasında bir boyut girin.",{0} and {1} stands for a number
MapEditor.Tip,"İpucu: Haritanızı suyla önceden doldurmak için ekranın üst kısmındaki su hızı kontrollerini kullanın.",Tip on the loading screen of the map editor.
MapSelection.CustomMap,Özel,Meaning map is custom created by players. Keep short.
MapSelection.Header,Harita seç,
MapSelection.Recommended,Önerilen,This map is recommended for new players.
Mechanical.BlockedConnection,"Güç bağlantısı engellendi!",Power is not an electrical but mechanical/kinetic energy.
Mechanical.Efficiency,"Verimlilik: %{0}",{0} stands for efficiency percentage number. How efficient workshop is at using the energy.
Mechanical.NetworkPower,"Ağ güç kaynağı / talebi: {0} / {1}",{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.NoPower,"Binanın çalışması için güce ihtiyacı var. Bir güç kaynağına bağlayın.",
Mechanical.NoPowerShort,"Binanın enerjisi yok",Power is not an electrical but mechanical/kinetic energy.
Mechanical.PowerInput,"Güç girişi: {0}",{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,"Güç girişi / maksimum: {0} / {1}",{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol
Mechanical.PowerOutput,"Güç çıkışı: {0}",{0} stands for power amount
Mechanical.PowerSymbol,bg,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,hp/cmk,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,Devam et,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,Emeği Geçenler,A button please keep short
Menu.EditMap,Harita Düzenle,A button please keep short
Menu.ExitChangesLostPrompt,"Çıkmak istediğinize emin misiniz? Değişiklikleriniz kaybolacak.",
Menu.ExitGame,"Çıkış",A button please keep short
Menu.ExitToDesktop,"Masaüstüne dön",A button please keep short
Menu.ExitToDesktopPrompt,"Oyundan çıkmak istedğinize emin misiniz?",
Menu.ExitToMenu,"Ana menüye dön",A button please keep short
Menu.ExitToMenuPrompt,"Ana menüye dönmek istediğinize emin misiniz?",
Menu.Feedback,"Geri Bildirim Sayfası",A button please keep short
Menu.KeyBindings,"Kısa Yollar",A button please keep short
Menu.LoadGame,"Kayıtlı Oyunlar",A button please keep short
Menu.NewGame,"Yeni Oyun",A button please keep short
Menu.NewGamePrompt,"Yeni oyuna başlamak istediğinize emin misiniz?
Kaydedilmemiş değişiklikleriniz kaybolacak.",
Menu.NewMap,"Harita Oluştur",A button please keep short
Menu.ResumeGame,"Oyuna devam et",A button please keep short
Menu.SaveGame,"Oyunu Kaydet",A button please keep short
Menu.Settings,"Ayarlar",A button please keep short
Migration.Adults,"Yetişkinler",Field label please keep short
Migration.Children,"Çocuklar",Field label please keep short
Migration.FromDistrict,"Bu Bölgeden:",
Migration.Header,"Göç Planı",
Migration.Migrate,"Göç et",Button please keep short
Migration.MigratePopulation,"Göç",Button please keep short
Migration.NoDistrictInRange,"Menzilde başka bir bölge yok.",
Migration.ToDistrict,"Bu Bölgeye:",
NaturalResource.Birch.DisplayName,Huş ağacı,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"""Unutmayın, kitler, çok fazla kabuğu soymayın! Ağaca zarar veriyor!"" —Ma' Ngonel","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Cattail.FlavorDescription,"""Kuyruklar hakkında her şeyi biliyorum ama kedi nedir?"" —Pina","Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.FlavorDescription,"""Bir kestaneye basabilirsin!"" —Kunduzların en sert hakareti","Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Blueberry.DisplayName,Yaban mersini,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,"""Kuraklık vurduğunda bunlardan daha fazlasını istemeye geleceksin."" —Ma' Ngonel","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Carrot.DisplayName,Havuç,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Çiğ havuçlar, kunduzların yemeklerini çıtırtı çıkarmadan dengelemelerine yardımcı olur.,
NaturalResource.Cattail.DisplayName,Su Kamışı,"Plant of a genus Typha"
NaturalResource.ChestnutTree.DisplayName,"Kestane ağacı","A Aesculus hippocastanum tree"
NaturalResource.Maple.DisplayName,Akçaağaç,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,"kesik atılmış akçaağaç şurup üretir, ancak yüksek kaliteli kereste daha da tatlı bir ödüldür.",
NaturalResource.Pine.DisplayName,Çam,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,"""Ah, kudretli orman, senin için nasıl da can atıyorum!"" —Bilinmeyen kunduz şair","""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,Patates,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,"""Patates pişirmenin birden fazla yolu var."" —Kunduz atasözü",
NaturalResource.Spadderdock.DisplayName,"Sarı nilüfer","Plant Nuphar Lutea"
NaturalResource.Spadderdock.FlavorDescription,"Doğa, mesajını yaprakların şekli aracılığıyla iletir.","Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Wheat.DisplayName,Buğday,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,"""Biz altın tarlalarında yürürken bulutsuz gökyüzündeki güneşi unutacaksınız."" —Kunduz şarkısı","Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,"<SolidHighlight>Sulak</SolidHighlight>: bu bitki kısmen suya batırılmalıdır.","Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies."
NaturalResources.DiedFromNotEnoughWater,"Çok uzun süre susuz kaldı ve öldü.",Shown when a water plant died after its river or lake had dried up.
NaturalResources.DiedFromTooMuchWater,"Çok uzun süre sular altında kaldı ve öldü.",Shown when a plant died after it had been submerged in water for too long.
NaturalResources.DyingFromNotEnoughWater,"Suyu bitti ve {0} gün içinde ölecek.",Shown when a water plant is dying because its river or lake dried up.
NaturalResources.DyingFromTooMuchWater,"Su bastı ve {0} gün içinde ölecek.",Shown when a plant is dying because it is submerged in water.
NaturalResources.Dried,"Kurudu ve öldü.",Shown for plants which died from lack of water.
NaturalResources.Drying,"Kuruyor ve {0} gün içinde ölecek.",{0} stands for number of days
NaturalResources.GenericDied,öldü.,Refers to a plant.
NaturalResources.Leftover,"{0} (artık)",{0} stands for NaturalResource.DisplayName. Leftover meaning plant that was cut but not yet collected.
NaturalResources.Mature,"{0} (ergin)",{0} stands for NaturalResource.DisplayName. Fully grown plant.
NaturalResources.Seedling,"{0} (fide)",{0} stands for NaturalResource.DisplayName. Not fully grown plant.
NaturalResources.Visibility.Hide,"Doğal kaynakları gizle",Tooltip for button hiding natural resources
NaturalResources.Visibility.Show,"Doğal kaynakları göster",Tooltip for button showing natural resources
NaturalResources.Watered,"Sulu ve canlıdı.",
Need.Hunger.CriticalDescription,"Açlıktan öldü",
Need.Hunger.DeathMessage,"açlıktan öldü.",Preceded by beaver name
Need.Hunger.DisplayName,Açlık,
Need.Roof.DisplayName,Çatı,"Same as Building.Roof2x2.DisplayName without the size. It refers to roofs as one of the available decorations, do not confuse with Shelter which is a separate need."
Need.Shelter.DisplayName,Barınma,"A need that is fulfilled when a beaver has a house."
Need.Sleep.CriticalDescription,Yorgun,
Need.Sleep.DisplayName,Uyku,A need satisfied when a beaver sleeps.
Need.Thirst.CriticalDescription,Susuz,
Need.Thirst.DeathMessage,susuzluktan öldü.,Preceded by beaver name
Need.Thirst.DisplayName,Susuzluk,A need satisfied by providing water.
NeedGroup.Aesthetics.DisplayName,"Estetik","Name of a need group where needs are satisfied by decorating your settlement, previously Need.Esthetics.DisplayName"
NeedGroup.Awe.DisplayName,Etki,"Same as the Need named Awe"
NeedGroup.BasicNeeds.DisplayName,"Temel ihtiyaçlar","A group of needs which includes needs such as Hunger, Water, Shelter etc."
NeedGroup.Fun.DisplayName,"Eğlence","Name of a need group where needs are satisfied by building attractions for the beavers, previously Need.Fun.DisplayName"
NeedGroup.Happiness.DisplayName,"Mutluluk","General happiness of the populace"
NeedGroup.Knowledge.DisplayName,"Bilgi","Name of a need group where needs are satisfied when beavers learn new stuff, previously Need.Knowledge.DisplayName"
NeedGroup.Nutrition.DisplayName,Besin,"Same as the need named Nutrition"
NeedGroup.SocialLife.DisplayName,"Sosyal Hayat","Name of a need group where needs are satisfied by letting beavers be social and chat with other beavers, previously Need.SocialLife.DisplayName"
NeedGroup.Spirituality.DisplayName,Maneviyat,"Name of a need group where needs are satisfied by places of worship such as temples, previously Need.Spirituality.DisplayName"
Needs.Critical.Beaver,"Kunduz ölecek.",
Needs.InRange,"{0} alan içinde","{0} stands for radius size (area of effect), text is shown after Need.DisplayName to indicate its radius"
Needs.SatisfiesInRange,"{1} alan içinde {0}'i karşılar",{0} stands for Need.DisplayName {1} stands for radius size (area of effect)
Needs.NoEffects,"Etkisi yok",
Needs.SatisfiedEffects,Memnun kalındığında etkiler,
Needs.UnsatisfiedEffects,Memnun kalmadığında etkiler,
NewGameConfigurationPanel.Aged,Yaşlı,"Describing age of beavers, between text fields, example: 'Starting beavers: [20] aged [10]'"
NewGameConfigurationPanel.Custom,Özel,Game mode keep short
NewGameConfigurationPanel.Cycles,Döngüde,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.Days,gün,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DroughtDuration,"Kuraklık süresi","Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.Easy,Basit,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"Hala öğreniyorsunuz veya rahat bir şehir kurma deneyimi istiyorsunuz.

Yerleşiminiz bol miktarda kaynakla başlar.

Kunduzlar daha az yiyecek ve su tüketirler.

Kuraklık nadir ve kısadır.",
NewGameConfigurationPanel.FoodConsumption,"Besin tüketimi","Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,"","Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.DroughtDurationHandicap,"Kuraklık süresi","Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Hard,Zor,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"İnsanlar başaramadı ve siz de başaramayacaksınız.

Yerleşiminiz kıt kaynaklarla başlar.

Kuraklık şiddetlidir ve zamanla daha da kötüleşir.

Kesici dişlerinizi keskinleştirin.","Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game."
NewGameConfigurationPanel.Normal,Normal,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"Bir meydan okuma istiyorsun.

Yerleşiminiz ılımlı kaynaklarla başlar.

Kuraklıklar başlangıçta daha hafiftir ancak zamanla yoğunlaşır.",
NewGameConfigurationPanel.Start,Başlama,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,"Başlangıç yetişkinleri","Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,"Başlangıç çocukları","Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,"Başlangıç besini","Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,"Başlangıç suyu","Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.TemperateWeatherDuration,"Ilıman hava süresi","Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,"ile","Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.SubHeader,"Oyun Modu",
NewGameConfigurationPanel.WaterConsumption,"Su tüketimi","Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.Header,"YENİ OYUN",Top header of menu window keep short and capitalized
NewGameFactionPanel.SubHeader,"Grup Seç",
NewGameMapPanel.SubHeader,Harita Seç,
NewMapPanel.Header,"Yeni harita oluştur",
Planting.NoPriorityOption,Yok,No resource is prioritized
Planting.Prioritize,"Öncelikli kaynak:",Which resource to prioritize when planting.
Planting.UnlockPrompt,"{1} ekebilmek için {0} kilidini açmanız gerekiyor.",{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,"Dikim için bir alan belirlemek için bu aracı kullanın.",
PlantingTool.RequiredBuilding,Gerekli bina: {0},{0} stands for Building.DisplayName.
Priorities.VeryLow,Çok düşük,Please keep short
Priorities.Low,Düşük,Please keep short
Priorities.Normal,Normal,Please keep short
Priorities.High,Yüksek,Please keep short
Priorities.VeryHigh,Çok Yüksek,Please keep short
PriorityTool.Description,"İnşaat ve yıkım için önceliği ayarlamak için bu aracı kullanın.",
PriorityTool.Tip,"Önceliğini ayarlamak için bir öğeye tıklayın veya daha büyük bir alan seçmek için basılı tutun.",
Ruins.ShuffleModel,"Modeli karıştır",Shuffle as in Randomize.
Ruins.Yield,"Kalan kaynak",Followed by colon and then Good and a number in parentheses.DisplayName
Saving.DeleteSave,Kaydı sil,"A button. Please keep short."
Saving.DeleteSavePrompt,"{0}'i silmek istediğinizden emin misiniz?",{0} stands for save name
Saving.DeleteSettlement,"Yerleşimi sil","A button. Please keep short."
Saving.DeleteSettlementPrompt,"{0} yerleşimini silmek istediğinizden emin misiniz? Bu, yerleşimin tüm kayıtlarını siler.",{0} stands for settlement name
Saving.Error,"Kaydetme başarısız oldu! Ad içinde geçersiz karakter olmadığından ve yeterli disk alanı olduğundan emin olun.",Message shown to player when saving game or map failed
Saving.IncompatibleVersion,"Bu kaydetme, mevcut oyun sürümüyle uyumlu değil. Kaydı yüklemek, çökmeye neden olabilir ve oyunu bozan hatalarla karşılaşabilirsiniz. Yeni özelliklerden tam olarak yararlanmak için yeni bir oyun başlatmanızı şiddetle öneririz.

Yüklemek istediğinizden emin misiniz?","This message is shown after a player tries to load an incompatible save."
Saving.InvalidName,"Geçersiz ad, geçerli bir karakter girdiğinizden emin olun.","Error message shown after inputting a settlement name with illegal characters such > < ?."
Saving.LoadGamePanelHeader,Oyunu yükle,
Saving.NameSettlement,"Yerleşiminize ne ad vermek istersiniz?","A prompt in the box for naming your settlement after starting a new game."
Saving.SaveGamePanelHeader,Oyunu kaydet,
Saving.Saves,Kayıtlar,"One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement."
Saving.Settlements,Yerleşimler,"One of the two headers in the load game panel. Shown above a list of settlements."
Saving.TakenName,"Bu ada sahip bir yerleşim zaten var.","Error message shown after inputting a settlement name that is already used."
Saving.UnnamedSettlements,Adsız Yerleşimler,"A label used for a group of saves without assigned settlement names."
Science.SciencePoints,"Bilim Puanları",The name of a resource which can be spent to unlock new technology
SelectionTool.HoldTip,"Alanı seçmek için basılı tutun",
SelectionTool.ClickOrHoldTip,"Bir alan seçmek için tek bir döşemeyi seçin veya düğmeyi basılı tutun".,
Settings.GameSaving.AutoSavingOn,Otomatik kayıt,
Settings.GameSaving.Header,Kayıt,
Settings.Header,Ayarlar,
Settings.Input.DragCamera,Kamera sürükleme,
Settings.Input.EdgePanCamera,"Kenarlardan kamera kaydırma","When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,"Kamera Kaydırma hızı",
Settings.Input.Header,Giriş,
Settings.Input.InvertZoom,Yakınlaşmayı ters çevir,
Settings.Input.KeyboardCameraMovementSpeed,Klavye hareket hızı,
Settings.Input.KeyboardCameraRotationSpeed,Klavye dönüş hızı,
Settings.Input.KeyboardCameraZoomSpeed,Klavye yakınlaşma hızı,
Settings.Input.SwapMouseCameraMovementWithRotation,"Kamera Tuşlarını değiştir","When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Değiştir,Please keep short
Settings.Language.Warning,"Değişiklikler oyun yeniden başlatıldıktan sonra geçerli olacaktır.",Warning shown when user changes language
Settings.Language.Restart,Yeniden Başlat,Please keep short
Settings.Language.Current,Dil:,
Settings.Screen.FullScreen,Tam ekran,
Settings.Screen.GraphicsQuality,Grafik Kalitesi,
Settings.Screen.Header,Grafik,
Settings.Screen.Quality.Low,Düşük,Please keep short
Settings.Screen.Quality.Medium,Orta,Please keep short
Settings.Screen.Quality.High,Yüksek,Please keep short
Settings.Screen.Quality.Ultra,En yüksek,Please keep short
Settings.Screen.ResolutionScale,"Çözünürlük ölçeği",Please keep short
Settings.Screen.ScreenResolution,Ekran Çözünürlüğü,
Settings.Sound.EnvironmentVolume,Ortam sesleri,
Settings.Sound.Header,Ses,
Settings.Sound.MasterVolume,Ana ses,
Settings.Sound.MusicVolume,Müzik Sesi,
Settings.Sound.MuteWhenMinimized,"Arkaplana alındığında sesi kapat",
Settings.Sound.UIVolume,Arayüz Sesi,
Settings.Tutorial.Header,Eğitim,
Settings.Tutorial.DisableTutorial,Eğitimi kapat,
Settings.UI.Header,Arayüz,
Settings.UI.RelaxedCameraRestrictions,Kamerayı kilitle,
Settings.UI.RunInBackground,Arkaplanda devam et,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,"FPS",
Settings.UI.UIScaleFactor,Arayüz Ölçeği,
ToolGroups.Decoration,Dekorasyon,Buildings and objects that are for decoration
ToolGroups.Demolishing,"Binaları ve kaynakları yıkın",
ToolGroups.FieldsPlanting,"Bitki mahsülü",This is in active voice as in 'to plant crops'
ToolGroups.Food,"Besin",Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,"Ağaçlar ve çalılar dikin",This is in active voice
ToolGroups.Housing,"Konut",Buildings that beavers can live in
ToolGroups.Labor,"İş gücü",Buildings that employ general workers like builders or haulers
ToolGroups.Landscaping,"Peyzaj",Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.Leisure,"Boş vakit",Buildings that beavers use in their free time such as campfire or temple
ToolGroups.MapEditor,"Harita düzenleyici",Objects specific to map editor such as starting point or water source
ToolGroups.Metal,Metal,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,"Anıtlar",Awe-inspiring statues and fantastic contraptions
ToolGroups.Other,Diğer,Buildings that don't fit in other categories
ToolGroups.Paths,"Yollar ve Yapılar","Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Güç,Buildings that produce and transfer power
ToolGroups.Priority,Öncelik ata,This is in active voice
ToolGroups.Ruins,Kalıntılar,Group for different types of ruin objects
ToolGroups.Science,Bilim,Buildings that produce Science points
ToolGroups.Storage,Depolama,Buildings that store goods and resources
ToolGroups.TreeCutting,Ağaçları Kes,This is in active voice
ToolGroups.Water,Su,Buildings that gather and store water
ToolGroups.Wood,Odun,Buildings that allow gathering and producing using wood
TopBar.Food,Besin,A group of resources. Please keep short.
TopBar.Logs,Kütükler,A group of resources. Please keep short.
TopBar.Materials,Materyaller,A group of resources. Please keep short.
TopBar.Nothing,"Hiç bir şey",A group of resources. Please keep short.
TopBar.Science,Bilim,A group of resources. Please keep short.
TopBar.Water,Su,A group of resources. Please keep short.
TreeCuttingSelectionTool.Description,"Ağaçların kesileceği alanları işaretlemek için bu aracı kullanın.",Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,"Kesim alınını işaretle",
TreeCuttingUnselectionTool.Description,"Ağaçların kesileceği alanların işaretini kaldırmak için bu aracı kullanın.",Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,"Kesim alanını kaldır",
Tutorial.Building,"inşa et": {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.Continue,Devam,
Tutorial.Disable,Eğitimi kapat,
Tutorial.DisablePrompt,"Eğiticiyi devre dışı bırakmak istediğinizden emin misiniz?
Daha sonra ayarlarda yeniden etkinleştirebilirsiniz.",
Tutorial.ConnectBuilding,"Bağlantı: {0} ({1}/{2})","{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Finish,Eğitimi kapat,
Tutorial.MarkPlantables,Kalas: {0} ({1}/{2}),"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,"Kesim Alınını işaretle",
Tutorial.PanelTitle,Eğitim,
Tutorial.PlaceBuilding,Yer: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerBuilding,Güç: {0} ({1}/{2}),"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.TextToggle.Hide,"Metni gizle",Tooltip for tutorial button hiding intro text
Tutorial.TextToggle.Show,"Metni göster",Tooltip for tutorial button showing intro text
Tutorial.Stage.PlaceLumberjacks,"Hoş geldin! Bu eğitim, bir kunduz yerleşimi inşa etmenin tüm temelleri konusunda size yardımcı olacaktır.

Her yeni yerleşimin kütüklere ihtiyacı vardır! Ağaçları yalnızca oduncular kesebilir, bu nedenle yakındaki ağaçların yanına iki Oduncu Bayrağı yerleştirin.","Logs is the name of the resource and Lumberjack Flag is the name of the building"
Tutorial.Stage.FinishLumberjacks,"Bayraklar, bölgenin bina menzili içinde olmadıkça inşa edilmeyecektir.

Bina aralığını görmek için Bölge Merkezini seçin. Yol yaparak genişletebilirsiniz.","Lumberjack Flag, District Center and Path are names of buildings"
Tutorial.Stage.ConnectLumberjacks,"Girişi olan her bina bir Yol ile Bölge Merkezine bağlanmalıdır. Bölge Merkezlerinin sınırlı bir menzile sahip olduğunu unutmayın. Oduncu Bayraklarını Bölge Merkezine bağlamak için Yollar İnşa Edin.

Menzilini görmek için Bölge Merkezini seçebilirsiniz.","District Center and Path are building names"
Tutorial.Stage.MarkTrees,"Oduncular, siz onlara ne yapacaklarını söyleyene kadar çalışmaya başlamaz. Kesilecek bir alanı işaretlemek için Ağaçları kes aracını kullanın.

Bir Oduncu Bayrağı yalnızca menzili içindeki ağaçları keser. Bir bayrak seçerek kontrol edebilirsiniz.","Lumberjack Flag is a name of a building. 'Cut trees' must be the same as ToolGroups.TreeCutting."
Tutorial.Stage.WaterPump,"Kunduzlar hayatta kalmak için suya ihtiyaç duyarlar. Sürekli bir içme suyu kaynağı sağlamak için bir Su Pompası oluşturun. Bir Bölge Merkezine bağlamayı unutmayın.","Water Pump and District Center are names of buildings"
Tutorial.Stage.Gatherer,"Suya ek olarak, kunduzların yiyeceğe de ihtiyacı vardır. Yabanmersini Çalılarının yanına bir Toplayıcı Bayrağı inşa et.

Toplayıcılar, bayrağın menzilindeki Meyveleri otomatik olarak toplayacaktır. Toplayıcı Bayrağını seçerek menzili görebilirsiniz.",
Tutorial.Stage.Storage,"Yerleştirdiğiniz tüm binalar bir miktar depoya sahip olsa da, hızla dolacaktır.

Kütükleri depolamak için Kütük Yığını, Su depolamak için Küçük Su Tankları ve Meyveleri ve diğer kaynakları depolamak için Küçük Depo inşa edin.",
Tutorial.Stage.Farmhouse,"Bir yerleşim, istikrarlı bir gıda kaynağına ihtiyaç duyar. Ekinleri dikmek ve hasat etmek için bir Çiftlik Evi inşa edin.

İşçileriniz azalıyorsa, bazı binaları duraklatabilirsiniz. Bunu yapmak için bir bina seçin ve duraklat düğmesine tıklayın veya D'ye basın.

Diğer birçok bina gibi, bir Çiftlik Evi de sınırlı bir menzile sahiptir.", Farmhouse is name of a building
Tutorial.Stage.MarkCarrots,"Çiftçiler, siz onlara neyi ve nereye ekeceklerini söyleyene kadar çalışmaya başlamayacaktır. Bir havuç alanını işaretlemek için Bitki ekin aracını kullanın.

Mahsullerin sulanan arazilere ekilmesi gerekir. Aksi takdirde kururlar ve sonunda ölürler.","Plant crops must be the same as ToolGroups.FieldsPlanting."
Tutorial.Stage.Lodges,"Evler, kunduzlarınızın refahını artırır ve Dişlek popülasyonunuzun büyümesini sağlar.

Tüm kunduzlarınızı barındıracak kadar Loca inşa edin.

Kitler için boş yuvalar olmadıkça kunduzlar üremeyecektir.","Lodge is a name of a building."
Tutorial.Stage.Inventor,"Bilim Puanları, daha gelişmiş binaların kilidini açmak için kullanılır. Bir Mucit zamanla Bilim Puanı üretecektir.","Inventor is the name of a building. Science Points must be the same as Science.SciencePoints."
Tutorial.Stage.WaterWheel,"Artık daha gelişmiş kaynaklar üretmeye başlayabiliriz, ancak bazı binalar bunu yapmak için güce ihtiyaç duyar.

Nehrin kıyısında bir Su Çarkı inşa edin. Su akışına bağlıdır, bu nedenle su olmadığında enerji üretmeyi durduracaktır.",Water Wheel is a name of a building
Tutorial.Stage.LumberMill,"Plank üretmeye başlamanın zamanı geldi! Bir Kereste Fabrikası inşa edin ve onu Güç Milleri ile Su Çarkına bağlayın.

Birçok bina duvardan duvara yerleştirildiğinde enerjiyi birbirine geçirebilir.","Lumber Mill and Water Wheel are the names of buildings."
Tutorial.Stage.Forester,"Sabit bir kütük kaynağına ihtiyacımız var. Forester'ın kilidini açın ve ağaç dikmek istediğiniz bir yerin yakınına inşa edin.",Forester is a name of a building
Tutorial.Stage.MarkPinesForPlanting,"Artık ağaç dikebilirsiniz. Ağaç ve çalı dikme aracını seçin ve biraz Çam dikin.

Ekinler gibi, ağaçların da büyümesi için sulanması gerekir. Kesmek için işaretlemeyi unutmayın!","Plant trees and bushes must be the same as ToolGroups.ForestryPlanting."
Tutorial.Stage.KeepPlaying,"Su akmaya devam ettiği sürece yerleşiminiz artık kendi kendine yeterli. Kunduzlarınızın kuraklıktan kurtulmasına yardımcı olmak için bir baraj inşa etmeyi veya daha fazla Su Deposu yerleştirmeyi düşünün.

Eğitim size temel bilgileri gösterdi ancak kendi başınıza keşfedebileceğiniz çok daha fazlası var.

İyi şanlar!","Water Tank is a building name."
Water.Strength,"Güç",Followed by a number which tells how much water a water source produces
WaterOpacity.Visibility.Hide,Suyu gizle,Tooltip for button hiding water
WaterOpacity.Visibility.Show,"Suyu göster",Tooltip for button showing water
WaterSimulationControls.Fast,Hızlı,A button please keep short. Water will flow fast once pressed.
WaterSimulationControls.Tooltip,"Su simülasyonu",Short header
WaterSimulationControls.Paused,Durduruldu,A button please keep short
WaterSimulationControls.Reset,Sıfırla,A button please keep short
WaterSimulationControls.Slow,"Yavaş",A button please keep short. Water will flow slowly once pressed.
Weather.CycleAndDayLong,"Dönem {0}, gün {1}","Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,"Gün {0}-{1}",Example usage: 'Day 2-5'.
Weather.Drought,"Kuraklık",
Weather.DroughtEndedNotification,"Kuraklık sona erdi",A notification that a drought has ended.
Weather.DroughtStartedNotification,"Kuraklık başladı",A notification that a drought has begun.
Weather.Temperate,"Ilıman hava",
Weather.Counter,{0} gün,Number of days before an event will start. Number is in 1.2 format (1.2 days)
Weather.Forecast.Unknown,"Tahmin: Bilinmiyor",
Weather.Forecast.DroughtApproaching,"Tahmin: Kuraklık geliyor",
Weather.Forecast.DroughtInProgress,"Tahmin: Kuraklık sürüyor",
