ID,Text,Comment
Menu.NewGamePrompt,"Awe you suwe you want to stawt a new g-game? 
Unsaved pwogwess w-wiww be wost.",
Menu.NewMap,Cweate n-new map ,A button please keep short
Menu.ResumeGame,Wesume game ,A button please keep short
Menu.SaveGame,Save g-game ,A button please keep short
Menu.Settings,Seddings ,A button please keep short
Migration.Adults,Aduwts ,Field label please keep short
Migration.Children,Chiwdwen ,Field label please keep short
Migration.FromDistrict,Fwom: ,
Migration.Header,Migwate popuwation ,
Migration.Migrate,Migwate ,Button please keep short
Migration.MigratePopulation,Migwate popuwation ,Button please keep short
Migration.NoDistrictInRange,thewe is no othew distwict in wange. ,
Migration.ToDistrict,To: ,
NaturalResource.Birch.DisplayName,Biwch ,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"Wemembew, kits, do not peew too m-much bawk off! It hawms t-the twee!","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Cattail.FlavorDescription,I know a-aww about taiws but what is a cat?,"Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.FlavorDescription,May you s-step on a chestnut!,"Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Blueberry.DisplayName,Bwuebewwy ,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,You'ww come asking fow mowe of these when t-the dwought hits.,"Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Carrot.DisplayName,C-Cawwot ,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Waw cawwots h-hewp beavews bawance theiw diet without giving up on the joy of c-cwunching. ,
NaturalResource.Cattail.DisplayName,Caddail ,Plant of a genus Typha
NaturalResource.ChestnutTree.DisplayName,Chestnut T-Twee ,A Aesculus hippocastanum tree
NaturalResource.Maple.DisplayName,M-Mapwe ,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,T-Tapped mapwe pwoduces sywup but high quawity timbew is an even sweetew wewawd. ,
NaturalResource.Pine.DisplayName,Pine ,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,"Oh, mighty fowest, how I pine fow thee!","""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,P-Potato ,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,thewe's mowe t-than one way t-to cook a potato.,
NaturalResource.Spadderdock.DisplayName,Spaddewdock ,Plant Nuphar Lutea
NaturalResource.Spadderdock.FlavorDescription,the natuwe sends its m-message thwough the weaves' shape. ,"Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Wheat.DisplayName,Wheat ,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,You'ww fowget the sun in t-the cwoudwess sky as we wawk in fiewds o-of gowd.,"Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,<SolidHighlight>Aquatic</SolidHighlight>: t-this pwant must be p-pawtiawwy submewged in watew. ,Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies.
NaturalResources.DiedFromNotEnoughWater,It was out of watew fow too wong and died. ,Shown when a water plant died after its river or lake had dried up.
NaturalResources.DiedFromTooMuchWater,It was fwooded fow too wong and died. ,Shown when a plant died after it had been submerged in water for too long.
NaturalResources.DyingFromNotEnoughWater,I-It is out of watew and it wiww die in {0} days. ,Shown when a water plant is dying because its river or lake dried up.
NaturalResources.DyingFromTooMuchWater,It is fwooded and it wiww die in {0} days. ,Shown when a plant is dying because it is submerged in water.
NaturalResources.Dried,It dwied out and died. ,Shown for plants which died from lack of water.
NaturalResources.Drying,It's dwying out and w-wiww die i-in {0} days. ,{0} stands for number of days
NaturalResources.GenericDied,It died. ,Refers to a plant.
NaturalResources.Leftover,{0} (weftovew) ,{0} stands for NaturalResource.DisplayName. Leftover meaning plant that was cut but not yet collected.
NaturalResources.Mature,{0} (matuwe) ,{0} stands for NaturalResource.DisplayName. Fully grown plant.
NaturalResources.Seedling,{0} (seedwing) ,{0} stands for NaturalResource.DisplayName. Not fully grown plant.
NaturalResources.Visibility.Hide,Hide n-natuwaw wesouwces ,Tooltip for button hiding natural resources
NaturalResources.Visibility.Show,Show natuwaw wesouwces ,Tooltip for button showing natural resources
NaturalResources.Watered,It's watewed and awive. ,
Need.Hunger.CriticalDescription,Stawving ,
Need.Hunger.DeathMessage,died of hungew. ,Preceded by beaver name
Need.Hunger.DisplayName,Hungew ,
Need.Roof.DisplayName,Woof ,"Same as Building.Roof2x2.DisplayName without the size. It refers to roofs as one of the available decorations, do not confuse with Shelter which is a separate need."
Need.Shelter.DisplayName,Shewtew ,A need that is fulfilled when a beaver has a house.
Need.Sleep.CriticalDescription,Exhausted ,
Need.Sleep.DisplayName,Sweep ,A need satisfied when a beaver sleeps.
Need.Thirst.CriticalDescription,thiwsty ,
Need.Thirst.DeathMessage,died of thiwst. ,Preceded by beaver name
Need.Thirst.DisplayName,thiwst ,A need satisfied by providing water.
NeedGroup.Aesthetics.DisplayName,Aesthetics ,"Name of a need group where needs are satisfied by decorating your settlement, previously Need.Esthetics.DisplayName"
NeedGroup.Awe.DisplayName,Awe ,Same as the Need named Awe
NeedGroup.BasicNeeds.DisplayName,Basic needs ,"A group of needs which includes needs such as Hunger, Water, Shelter etc."
NeedGroup.Fun.DisplayName,Fun ,"Name of a need group where needs are satisfied by building attractions for the beavers, previously Need.Fun.DisplayName"
NeedGroup.Happiness.DisplayName,Happiness ,General happiness of the populace
NeedGroup.Knowledge.DisplayName,Knowwedge ,"Name of a need group where needs are satisfied when beavers learn new stuff, previously Need.Knowledge.DisplayName"
NeedGroup.Nutrition.DisplayName,Nutwition ,Same as the need named Nutrition
NeedGroup.SocialLife.DisplayName,Sociaw wife ,"Name of a need group where needs are satisfied by letting beavers be social and chat with other beavers, previously Need.SocialLife.DisplayName"
NeedGroup.Spirituality.DisplayName,Spiwituawity ,"Name of a need group where needs are satisfied by places of worship such as temples, previously Need.Spirituality.DisplayName"
Needs.Critical.Beaver,the beavew wiww die. ,
Needs.InRange,w-within {0} tiwes ,"{0} stands for radius size (area of effect), text is shown after Need.DisplayName to indicate its radius"
Needs.SatisfiesInRange,Satisfies {0} within {1} tiwes ,{0} stands for Need.DisplayName {1} stands for radius size (area of effect)
Needs.NoEffects,No effects ,
Needs.SatisfiedEffects,Effects when satisfied ,
Needs.UnsatisfiedEffects,Effects when unsatisfied ,
NewGameConfigurationPanel.Aged,aged ,"Describing age of beavers, between text fields, example: 'Starting beavers: [20] aged [10]'"
NewGameConfigurationPanel.Custom,Custom ,Game mode keep short
NewGameConfigurationPanel.Cycles,cycwes ,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.Days,days ,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DroughtDuration,Dwought duwation ,"Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.Easy,Easy ,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"You awe stiww w-weawning ow want a wewaxed city-buiwding expewience. 
 
Youw seddlement s-stawts w-wif a-an a-abundant suppwy of wesouwces. 
 
Beavews consume wess f-food and watew. 
 
Dwoughts awe wawe and showt.",
NewGameConfigurationPanel.FoodConsumption,Food consumption ,"Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,f-fow ,"Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.DroughtDurationHandicap,Dwought duwation handicap ,"Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Hard,Hawd ,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"Humans did not make it and neithew wiww you. 
 
Youw seddlement s-stawts wif scawce wesouwces. 
 
Dwoughts awe sevewe and become even wowse ovew time. 
 
Shawpen youw incisows.",Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game.
NewGameConfigurationPanel.Normal,Nowmaw ,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"You w-want a chawwenge. 
 
Youw seddlement stawts wif modewate w-wesouwces. 
 
Dwoughts awe miwdew at the beginning but intensify ovew t-time.",
NewGameConfigurationPanel.Start,Stawt ,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,S-Stawting aduwts ,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,Stawting chiwdwen ,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,Stawting food ,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,Stawting watew ,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.TemperateWeatherDuration,Tempewate weathew duwation ,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,t-to ,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.SubHeader,Game Mode ,
NewGameConfigurationPanel.WaterConsumption,Watew consumption ,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.Header,NEW GAME ,Top header of menu window keep short and capitalized
NewGameFactionPanel.SubHeader,Choose Youw Faction ,
NewGameMapPanel.SubHeader,Sewect Map ,
NewMapPanel.Header,Cweate new map ,
Planting.NoPriorityOption,None ,No resource is prioritized
Planting.Prioritize,Pwiowitized wesouwce: ,Which resource to prioritize when planting.
Planting.UnlockPrompt,You need to unwock {0} t-to pwant {1}. ,{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,Use this toow to designate an awea fow p-pwanting. ,
PlantingTool.RequiredBuilding,Wequiwed buiwding: {0} ,{0} stands for Building.DisplayName.
Priorities.VeryLow,V-Vewy wow ,Please keep short
Priorities.Low,W-Wow ,Please keep short
Priorities.Normal,Nowmaw ,Please keep short
Priorities.High,H-High ,Please keep short
Priorities.VeryHigh,Vewy high ,Please keep short
PriorityTool.Description,U-Use this toow to set pwiowity fow constwuction and demowition. ,
PriorityTool.Tip,Cwick an item to set its pwiowity ow howd the buddon to sewect a-a biggew awea. ,
Ruins.ShuffleModel,Shuffwe modew ,Shuffle as in Randomize.
Ruins.Yield,Wemaining w-wesouwces ,Followed by colon and then Good and a number in parentheses.DisplayName
Saving.DeleteSave,Dewete save ,A button. Please keep short.
Saving.DeleteSavePrompt,Awe you suwe you wish t-to dewete {0}? ,{0} stands for save name
Saving.DeleteSettlement,Dewete seddlement ,A button. Please keep short.
Saving.DeleteSettlementPrompt,A-Awe you suwe you wish to dewete s-seddlement {0}? this wiww dewete aww saves of the seddlement. ,{0} stands for settlement name
Saving.Error,Saving faiwed! Make suwe thewe awe no iwwegaw chawactews in t-the name and thewe is enough disk space. ,Message shown to player when saving game or map failed
Saving.IncompatibleVersion,"this save i-is not compatibwe wif the c-cuwwent game vewsion. Woading the s-save may wesuwt in a cwash and you may e-encountew game-bweaking bugs. We stwongwy wecommend stawting a new game to fuwwy enjoy the new featuwes. 
 
Awe you suwe you want to woad it?",This message is shown after a player tries to load an incompatible save.
Saving.InvalidName,Invawid name. Make suwe thewe awe no iwwegaw chawactews in the name. ,Error message shown after inputting a settlement name with illegal characters such > < ?.
Saving.LoadGamePanelHeader,Woad game ,
Saving.NameSettlement,What wouwd you wike to caww y-youw seddlement? ,A prompt in the box for naming your settlement after starting a new game.
Saving.SaveGamePanelHeader,Save g-game ,
Saving.Saves,Saves ,One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement.
Saving.Settlements,Seddlements ,One of the two headers in the load game panel. Shown above a list of settlements.
Saving.TakenName,A seddlement wif this name awweady exists. ,Error message shown after inputting a settlement name that is already used.
Saving.UnnamedSettlements,Unnamed seddlements ,A label used for a group of saves without assigned settlement names.
Science.SciencePoints,Science Points ,The name of a resource which can be spent to unlock new technology
SelectionTool.HoldTip,Howd the buddon to sewect an awea. ,
SelectionTool.ClickOrHoldTip,Cwick a singwe tiwe o-ow howd the buddon to sewect a-an awea. ,
Settings.GameSaving.AutoSavingOn,Autosave ,
Settings.GameSaving.Header,Saving ,
Settings.Header,Seddings ,
Settings.Input.DragCamera,Camewa dwagging ,
Settings.Input.EdgePanCamera,Edge scwowwing ,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,E-Edge scwowwing speed ,
Settings.Input.Header,Input ,
Settings.Input.InvertZoom,Invewt zoom ,
Settings.Input.KeyboardCameraMovementSpeed,Keyboawd movement s-speed ,
Settings.Input.KeyboardCameraRotationSpeed,Keyboawd wotation speed ,
Settings.Input.KeyboardCameraZoomSpeed,Keyboawd zoom speed ,
Settings.Input.SwapMouseCameraMovementWithRotation,Swap camewa buddons ,"When this option is enabled, the middle mouse button is swapped with the right mouse button"
Settings.Language.Change,Change ,Please keep short
Settings.Language.Warning,Changes wiww take effect aftew game westawt. ,Warning shown when user changes language
Settings.Language.Restart,Westawt now ,Please keep short
Settings.Language.Current,Wanguage: ,
Settings.Screen.FullScreen,Fuww scween ,
Settings.Screen.GraphicsQuality,Gwaphics quawity ,
Settings.Screen.Header,Gwaphics ,
Settings.Screen.Quality.Low,W-Wow ,Please keep short
Settings.Screen.Quality.Medium,Medium ,Please keep short
Settings.Screen.Quality.High,H-High ,Please keep short
Settings.Screen.Quality.Ultra,Uwtwa ,Please keep short
Settings.Screen.ResolutionScale,Wesowution scawe ,Please keep short
Settings.Screen.ScreenResolution,Scween w-wesowution ,
Settings.Sound.EnvironmentVolume,Enviwonment vowume ,
Settings.Sound.Header,Sound ,
Settings.Sound.MasterVolume,Mastew vowume ,
Settings.Sound.MusicVolume,Music vowume ,
Settings.Sound.MuteWhenMinimized,Mute audio when m-minimized o-ow out of focus ,
Settings.Sound.UIVolume,UI v-vowume ,
Settings.Tutorial.Header,Tutowiaw ,
Settings.Tutorial.DisableTutorial,Disabwe tutowiaw ,
Settings.UI.Header,Intewface ,
Settings.UI.RelaxedCameraRestrictions,U-Unwock camewa ,
Settings.UI.RunInBackground,W-Wun i-in backgwound ,A settings which controls whether the game should run when minimized or out of focus.
Settings.UI.ShowFps,Show F-FPS countew ,
Settings.UI.UIScaleFactor,U-UI scawe ,
ToolGroups.Decoration,Decowation ,Buildings and objects that are for decoration
ToolGroups.Demolishing,Demowish buiwdings and wesouwces ,
ToolGroups.FieldsPlanting,Pwant cwops ,This is in active voice as in 'to plant crops'
ToolGroups.Food,Food ,Buildings pertaining to growing and production of food
ToolGroups.ForestryPlanting,Pwant twees and bushes ,This is in active voice
ToolGroups.Housing,Housing ,Buildings that beavers can live in
ToolGroups.Labor,Wabow ,Buildings that employ general workers like builders or haulers
ToolGroups.Landscaping,Wandscaping ,Buildings that allow changes to land such as Dams or Dynamite
ToolGroups.Leisure,Weisuwe ,Buildings that beavers use in their free time such as campfire or temple
ToolGroups.MapEditor,Map editow ,Objects specific to map editor such as starting point or water source
ToolGroups.Metal,Metaw ,Buildings that allow to collect and produce with metal
ToolGroups.Monuments,Monuments ,Awe-inspiring statues and fantastic contraptions
ToolGroups.Other,Othew ,Buildings that don't fit in other categories
ToolGroups.Paths,Paths and Stwuctuwes ,"Buildings that are made to be built and walked upon or to support other buildings such as paths, stairs and platforms"
ToolGroups.Power,Powew ,Buildings that produce and transfer power
ToolGroups.Priority,Assign pwiowities ,This is in active voice
ToolGroups.Ruins,Wuins ,Group for different types of ruin objects
ToolGroups.Science,S-Science ,Buildings that produce Science points
ToolGroups.Storage,Stowage ,Buildings that store goods and resources
ToolGroups.TreeCutting,Cut twees ,This is in active voice
ToolGroups.Water,W-Watew ,Buildings that gather and store water
ToolGroups.Wood,Wood ,Buildings that allow gathering and producing using wood
TopBar.Food,Food ,A group of resources. Please keep short.
TopBar.Logs,Wogs ,A group of resources. Please keep short.
TopBar.Materials,Matewiaws ,A group of resources. Please keep short.
TopBar.Nothing,Nothing ,A group of resources. Please keep short.
TopBar.Science,Science ,A group of resources. Please keep short.
TopBar.Water,Watew ,A group of resources. Please keep short.
TreeCuttingSelectionTool.Description,Use this toow to mawk aweas whewe twees w-wiww be c-cut down. ,Doesn't have to use a personal verb
TreeCuttingSelectionTool.Title,Mawk twee cudding awea ,
TreeCuttingUnselectionTool.Description,U-Use this toow t-to unmawk aweas whewe twees wiww b-be cut d-down. ,Doesn't have to use a personal verb
TreeCuttingUnselectionTool.Title,Unmawk twee cudding awea ,
Tutorial.Building,Buiwd: {0} ({1}/{2}) ,"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Build: Warehouse (0/5)'."
Tutorial.Continue,Continue ,
Tutorial.Disable,Disabwe tutowiaw ,
Tutorial.DisablePrompt,"Awe you suwe y-you w-want to disabwe the tutowiaw? 
You can we-enabwe it watew in seddings.",
Tutorial.ConnectBuilding,Connect: {0} ({1}/{2}) ,"{0} stands for building name {1} stands for number of buildings connected with paths {2} stands for number of buildings to connect. This is used in a goal description with the verb in active voice, for example 'Connect: Lumberjack Flag (0/2)'."
Tutorial.Finish,Cwose the tutowiaw ,
Tutorial.MarkPlantables,P-Pwant: {0} ({1}/{2}) ,"{0} stands for resource name {1} stands for number of marked resource tiles {2} stands for number of tiles to mark with resource. This is used in a goal description with the verb in active voice, for example 'Plant: Carrot (0/5)'."
Tutorial.MarkTrees,M-Mawk twees fow cudding. ,
Tutorial.PanelTitle,Tutowiaw ,
Tutorial.PlaceBuilding,Pwace: {0} ({1}/{2}) ,"{0} stands for building name {1} stands for number of built buildings {2} stands for number of buildings to build. This is used in a goal description with the verb in active voice, for example 'Place: Warehouse (0/5)'."
Tutorial.PowerBuilding,Powew: {0} ({1}/{2}) ,"{0} stands for building name {1} stands for number of powered buildings {2} stands for number of buildings to power. This is used in a goal description with the verb in active voice, for example 'Power: Lumber Mill (0/1)'."
Tutorial.TextToggle.Hide,Hide text ,Tooltip for tutorial button hiding intro text
Tutorial.TextToggle.Show,Show text ,Tooltip for tutorial button showing intro text
Tutorial.Stage.PlaceLumberjacks,"Wewcome! this tutowiaw wiww h-hewp you wif a-aww the basics o-of b-buiwding a beavew seddlement. 
 
Evewy new seddlement needs Wogs! Onwy wumbewjacks wiww cut twees, so pwace two Wumbewjack Fwags next to neawby twees.",Logs is the name of the resource and Lumberjack Flag is the name of the building
Tutorial.Stage.FinishLumberjacks,"the Fwags wiww not be buiwt unwess they awe in the distwict's buiwding wange. 
 
Sewect the Distwict Centew to see its b-buiwding w-wange. You can extend it by buiwding P-Paths.","Lumberjack Flag, District Center and Path are names of buildings"
Tutorial.Stage.ConnectLumberjacks,"Evewy buiwding wif an entwance must be connected to a Distwict Centew by a Path. Be awawe that Distwict C-Centews h-have a wimited wange. Buiwd Paths to connect the Wumbewjack Fwags to the Distwict Centew. 
  
You can sewect the Distwict Centew to see its wange awong the paths.",District Center and Path are building names
Tutorial.Stage.MarkTrees,"Wumbewjacks wiww n-not stawt wowking untiw you teww them what to do. Use the Cut twees toow to mawk an awea fow cudding. 
 
A Wumbewjack Fwag onwy cuts twees within its wange. You can check it by sewecting a fwag.",Lumberjack Flag is a name of a building. 'Cut trees' must be the same as ToolGroups.TreeCutting.
Tutorial.Stage.WaterPump,Beavews need watew to suwvive. Buiwd a Watew Pump to ensuwe a continuous souwce of dwinking watew. Wemembew to connect it t-to a Distwict C-Centew. ,Water Pump and District Center are names of buildings
Tutorial.Stage.Gatherer,"In addition to watew, beavews a-awso need food. Buiwd a Gathewew Fwag neaw some Bwuebewwy Bushes. 
 
Gathewews w-wiww automaticawwy gathew Bewwies within the fwag's wange. Y-You can see the wange by sewecting the Gathewew Fwag.",
Tutorial.Stage.Storage,"Whiwe aww o-of the buiwdings you pwaced have some stowage, they wiww fiww up q-quickwy. 
 
Buiwd a Wog Piwe to stowe Wogs, Smaww W-Watew Tanks to s-stowe Watew, and a Smaww W-Wawehouse to stowe Bewwies and othew wesouwces.",
Tutorial.Stage.Farmhouse,"A seddlement needs a s-stabwe food souwce. B-Buiwd a Fawmhouse to pwant and hawvest cwops. 
 
If you awe w-wunning wow o-on wowkews, you c-can pause some buiwdings. To do so, sewect a buiwding and cwick the pause buddon ow pwess P. 
 
Wike many o-othew buiwdings, a Fawmhouse has a wimited wange.", Farmhouse is name of a building
Tutorial.Stage.MarkCarrots,"Fawmews wiww n-not stawt wowking untiw you teww them what and whewe to pwant. Use the Pwant cwops toow to mawk a cawwot fiewd. 
 
Cwops need to be pwanted on iwwigated wand. Othewwise, they wiww dwy out and eventuawwy die.",Plant crops must be the same as ToolGroups.FieldsPlanting.
Tutorial.Stage.Lodges,"Homes incwease youw beavews' weww-being and awwow youw Fowktaiws popuwation to gwow. 
 
Buiwd enough W-Wodges to h-house aww youw beavews. 
 
Beavews wiww not wepwoduce unwess thewe awe empty swots fow kits.",Lodge is a name of a building.
Tutorial.Stage.Inventor,Science Points awe used to u-unwock mowe advanced buiwdings. An Inventow wiww pwoduce S-Science Points ovew time. ,Inventor is the name of a building. Science Points must be the same as Science.SciencePoints.
Tutorial.Stage.WaterWheel,"We can now stawt pwoducing mowe advanced wesouwces, but some buiwdings wequiwe powew to do so. 
 
B-Buiwd a Watew Wheew by the showe on the wivew. It is d-dependent on the watew fwow, so it wiww stop pwoducing enewgy when thewe is no watew.",Water Wheel is a name of a building
Tutorial.Stage.LumberMill,"It is time to stawt pwoducing Pwanks! Buiwd a-a Wumbew Miww and connect it to the W-Watew Wheew wif Powew Shafts. 
 
Many b-buiwdings c-can pass enewgy t-to one anothew w-when pwaced w-waww to waww.",Lumber Mill and Water Wheel are the names of buildings.
Tutorial.Stage.Forester,We n-need a stabwe souwce of Wogs. Unwock the Fowestew and buiwd it n-neaw a pwace you want t-to pwant t-twees. ,Forester is a name of a building
Tutorial.Stage.MarkPinesForPlanting,"You can now pwant t-twees. Choose the Pwant twees and bushes toow and pwant s-some Pines. 
 
Simiwawwy to cwops, twees need to be watewed in owdew to gwow. Wemembew to mawk them fow c-cudding!",Plant trees and bushes must be the same as ToolGroups.ForestryPlanting.
Tutorial.Stage.KeepPlaying,"Youw seddlement i-is n-now sewf-sufficient as wong as the watew keeps fwowing. Considew buiwding a dam ow pwacing mowe Watew Tanks t-to hewp youw beavews suwvive the dwoughts. 
 
the tutowiaw s-showed you the basics but thewe is much mowe you can discovew on youw own. 
 
Good wuck!",Water Tank is a building name.
Water.Strength,Stwengf ,Followed by a number which tells how much water a water source produces
WaterOpacity.Visibility.Hide,Hide watew ,Tooltip for button hiding water
WaterOpacity.Visibility.Show,S-Show watew ,Tooltip for button showing water
WaterSimulationControls.Fast,Fast ,A button please keep short. Water will flow fast once pressed.
WaterSimulationControls.Tooltip,Watew simuwation ,Short header
WaterSimulationControls.Paused,Paused ,A button please keep short
WaterSimulationControls.Reset,Weset ,A button please keep short
WaterSimulationControls.Slow,Swow ,A button please keep short. Water will flow slowly once pressed.
Weather.CycleAndDayLong,"Cycwe {0}, day {1} ","Example usage: 'Cycle 2, day 5'."
Weather.CycleAndDayShort,Day {0}-{1} ,Example usage: 'Day 2-5'.
Weather.Drought,Dwought ,
Weather.DroughtEndedNotification,Dwought ended ,A notification that a drought has ended.
Weather.DroughtStartedNotification,Dwought stawted ,A notification that a drought has begun.
Weather.Temperate,Tempewate w-weathew ,
Weather.Counter,{0} days ,Number of days before an event will start. Number is in 1.2 format (1.2 days)
Weather.Forecast.Unknown,Fowecast: U-Unknown ,
Weather.Forecast.DroughtApproaching,F-Fowecast: Dwought incoming ,
Weather.Forecast.DroughtInProgress,Fowecast: Dwought in p-pwogwess ,
Wellbeing.AverageWellbeing,Avewage weww-being: ,Please keep short. Well-being is how good the beavers feel in general. Could also be welfare or prosperity
Wellbeing.DisplayName,Weww-being ,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.HighscoreReached,Youw beavews awe happiew than evew! Y-You have weached a new weww-being highscowe: ,A congratulation message when a settlement reaches a new well-being record
Wellbeing.OnlyAdults,* this need can o-onwy be satisfied by aduwts ,The asterisk is a part of the text. Please leave it
Wellbeing.OnlyChildren,** this need can onwy b-be satisfied by chiwdwen ,The asterisk is a part of the text. Please leave it
Wellbeing.PopulationWellbeing,Popuwation weww-being ,Please keep short. How good the beavers feel. Could also be welfare or prosperity
Wellbeing.ShowPopulation,Show popuwation weww-being ,How good the beavers feel. Could also be welfare or prosperity
Wellbeing.UnlockedFactions,Unwocked factions ,Header of a section that tells about factions that can be unlocked
Work.Bonus.BonusDescription,Wowkew bonus: {0} ,For example 'Worker bonus: Strength +30%'. Used in building description if a building grants a bonus to its workers.
Work.Bonus.PenaltyDescription,Wowkew penawty: {0} ,For example 'Worker penalty: Strength -20%'. Used in building description if a building grants a penalty to its workers.
Work.ConsumptionItem,Consumes: {0} ,Followed by a name of item this building consumes such as 'Consumes: Paper'. This is a verb.
Work.CurrentWorkers,Wowkews: {0} / {1} ,Please keep short. {0} stands for the desired number of workers. {1} stands for max number of workers that can work in building.
Work.FuelItem,Fuew: {0} ,Followed by a name of item this building uses as fuel such as 'Fuel: Logs'.
Work.FuelRemaining,Fuew wemaining: {0}% ,"{0} stands for a number between 0 and 100, for example 10% means that most of the fuel has been depleted."
Work.LackOfResources,Unabwe t-to get aww wequiwed matewiaws. ,
Work.LackOfResourcesShort,Buiwding wacks matewiaws ,
Work.MaxDepth,Maximum depth: {0} ,"Explains how deep a building can reach, for example how deep it can pump water from. {0} stands for a number. Example usage: 'Depth: 5'"
Work.NoUnemployed,No unempwoyed beavews in distwict. ,Shown when there are no unemployed beavers available in a district to work in this building.
Work.NoUnemployedShort,Buiwding wacks wowkews ,A shorter notification that lets players know that the building has no workers
Work.ProductionItem,Pwoduces: {0} ,Followed by a name of item this building produces such as 'Produces: Explosives'. This is a verb.
Work.Productivity,Pwoductivity: ,How productive a workplace is. Followed by a percentage.
Work.ProductivityTip,P-Pewcentage of time spent o-on pwoduction as opposed to downtime such a-as cawwying matewiaws. ,Tooltip of how productivity works
Work.Workers,Wowkews: {0} ,{0} stands for number of workers
Work.WorkingHoursTooltip,Wowking houws ,Tooltip explaining Work.WorkingHoursShort
Work.Vacant,Vacant ,Denotes an empty workplace slot without a worker.
Yielding.NoStorageInRange,No stowage in wange ,
Yielding.NothingToDoInRange,Nothing t-to do in w-wange ,
Fields.Yield,Resources,"Followed by colon and amount of goods, for example 'Resources: Wheat (5)'. Shows what is yielded from this field when beaver harvests it."
Cutting.Yield,Resources,Followed by colon and then a number and Good.DisplayName. Tells what resources a plant will yield when cut for examples 'Resources: Logs (4)'.
Gathering.Yield,Resources (gathering),"Followed by colon and amount of goods, for example 'Resources (gathering): Potatoes (3)'. Gathering as in hunter-gatherer."
Gathering.YieldGrowthProgress,{0}: {1}%,{0} stands for a fruit or other thing that can be gathered (e.g. berries or chestnuts) {1} stands for a percentage number. It tells the player how long it is until a plant produces fruit or other thing that can be gathered. Final effect looks like this: Berries: 75% or Chestnuts: 20%
Growing.Progress,Growth progress: {0}%,{0} stands for a percentage number. How much has this plant grown.
Work.WorkingHoursShort,{0}h,"{0} stands for hours of working time, for example 16h. The amount of time beavers are working during a day. Please keep short"
