ID,Text,Comment
Good.Explosives.PluralDisplayName,Expwosives,Resource name. Not to be confused with the Dynamite building.
Good.Flour.DisplayName,Fwouw,Resource name
Good.Flour.PluralDisplayName,Fwouw,Resource name
Good.Gear.DisplayName,Geaw,Resource name
Good.Gear.PluralDisplayName,Geaws,Resource name
Good.GrilledChestnut.DisplayName,Gwiwwed chestnut,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledChestnut.PluralDisplayName,Gwiwwed chestnuts,"Grilled fruit of a Aesculus hippocastanum tree, also known as conkers, keep plant name same as Good.Chestnut.DisplayName."
Good.GrilledPotato.DisplayName,Gwiwwed potato,Resource name
Good.GrilledPotato.PluralDisplayName,Gwiwwed potatoes,Resource name
Good.GrilledSpadderdock.DisplayName,Gwiwwed spaddewdock,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.GrilledSpadderdock.PluralDisplayName,Gwiwwed spaddewdock,"Grilled plant Nuphar Lutea, keep plant name same as NaturalResource.Spadderdock.DisplayName"
Good.Log.DisplayName,Wog,Resource name
Good.Log.PluralDisplayName,Wogs,Resource name
Good.MaplePastry.DisplayName,Mapwe pastwy,"A baked good filled with maple syrup."
Good.MaplePastry.PluralDisplayName,Mapwe pastwies,"A baked good filled with maple syrup."
Good.MapleSyrup.DisplayName,Mapwe sywup,"Sweet syrup created from maple sap"
Good.MapleSyrup.PluralDisplayName,Mapwe sywup,"Sweet syrup created from maple sap"
Good.Medicine.DisplayName,Medicine,Medicine made out of natural resources.
Good.Medicine.PluralDisplayName,Medicine,Medicine made out of natural resources.
Good.MetalBlock.DisplayName,Metaw bwock,Resource name
Good.MetalBlock.PluralDisplayName,Metaw bwocks,Resource name
Good.Paper.DisplayName,Papew,Resource name
Good.Paper.PluralDisplayName,Papew,Resource name
Good.PineResin.DisplayName,Pine wesin,"Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName."
Good.PineResin.PluralDisplayName,Pine wesin,"Also known as pine sap. Pine is the type of tree defined in NaturalResource.Pine.DisplayName."
Good.Plank.DisplayName,Pwank,Resource name
Good.Plank.PluralDisplayName,Pwanks,Resource name
Good.Potato.DisplayName,Potato,Resource name
Good.Potato.PluralDisplayName,Potatoes,Resource name
Good.ScrapMetal.DisplayName,Scwap metaw,Resource name
Good.ScrapMetal.PluralDisplayName,Scwap metaw,Resource name
Good.Spadderdock.DisplayName,Spaddewdock,"A plant formally called Nuphar Lutea"
Good.Spadderdock.PluralDisplayName,Spaddewdock,"A plant formally called Nuphar Lutea"
Good.SunflowerSeeds.DisplayName,Sunfwowew seeds,
Good.SunflowerSeeds.PluralDisplayName,Sunfwowew seeds,
Good.TreatedPlank.DisplayName,Tweated pwank,"Plank impregnated with resin. Use the same word for plank as in Good.Plank."
Good.TreatedPlank.PluralDisplayName,Tweated pwanks,"Plank impregnated with resin. Use the same word for plank as in Good.Plank."
Good.Water.DisplayName,Watew,Resource name
Good.Water.PluralDisplayName,Watew,Resource name
Good.Wheat.DisplayName,Wheat,Resource name
Good.Wheat.PluralDisplayName,Wheat,Resource name
Good.WheatFlour.DisplayName,Wheat fwouw,"Flour made out of wheat. Use the same name for wheat as in Good.Wheat."
Good.WheatFlour.PluralDisplayName,Wheat fwouw,"Flour made out of wheat. Use the same name for wheat as in Good.Wheat."
GoodConsuming.SupplyDescription,Uses: {0},{0} stands for resource name and amount per hour.
GoodConsuming.SupplyRemaining,Suppwy wiww wast fow {0} houws,"{0} stands for hours. Describes a building which requires a certain resources to operate, such as water."
Goods.Nothing,Nyothing,
Goods.StoredIn,Stowed in:,Header above a list of buildings that store selected good
Growing.GrowsWhenMature,Gwows when matuwe,"Information about fruits and other resources, that grows when plant is mature and not when it is in seedling stage"
Growing.Time,Days to gwow: {0},{0} stands for a number of days. How many days left does this plant have to fully grow.
Hauling.Prioritize,Pwiowitize buiwding by hauwews,building is a noun in this sentence. This building will be prioritized by haulers.
Homelessness.StrandedAlert,Stwanded,This alert is activated after a beaver or a bot got stranded and cut off from the village.
Homelessness.StrandedStatusMessage,Stwanded.,This status is activated after a beaver or a bot got stranded and cut off from the village.
Inventory.Capacity,Capacity:,How much space there is in the storage
Inventory.InStock,In stock:,Please keep short. Header above a list of resources in stock of the storage.
Inventory.IsEmpty,Nyo goods in stock,
Inventory.Goods,Goods:,
Inventory.Header.Stock,Stock,Please keep short. Header above a column with amounts of resource in stock of the storage.
Inventory.NoGoodSelectedStatus,Nyo good is sewected.,"A warning that no good is selected for storage in warehouse."
Inventory.NoGoodSelectedStatusShort,Nyo good sewected,"A warning that no good is selected for storage in warehouse. Please keep short."
Inventory.NothingSelected,Nyone,"Text shown in a dropdown when no good is selected. Keep below 15 characters."
Inventory.StartingInventory,Stawting goods,
Inventory.StockpileOverlay.Show,Show stowage ovewway,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.StockpileOverlay.Hide,Hide stowage ovewway,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.Undesired,Undesiwed:,Please keep short. Which resources are not desired in the storage.
Inventory.UnwantedStock,Waiting fow pwevious stock to be wemyoved.,"A warning that there are different goods in a warehouse, than currently selected. Different goods needs to be taken out, before new selected goods can be brought in."
KeyBindingsPanel.CameraPosition,"Save / westowe camewa position: CTWW + V / V",
KeyBindingsPanel.ChangeSpeed,"Change speed: ~, 1, 2, 3",
KeyBindingsPanel.DeleteBuilding,"Dewete buiwding: DEW",
KeyBindingsPanel.FastCamera,"Myove and wotate camewa fastew: SHIFT",
KeyBindingsPanel.ForceDeleteBuilding,"Fowce dewete buiwding: SHIFT + DEW",
KeyBindingsPanel.Header,Key bindings,Header of the key bindings box
KeyBindingsPanel.Header.Buildings,"Buiwdings",Header of the buildings related key bindings
KeyBindingsPanel.Header.Camera,"Camewa",Header of the camera related key bindings
KeyBindingsPanel.Header.Other,"Othew",Header of other key bindings
KeyBindingsPanel.Header.Time,"Time",Header of the time related key bindings
KeyBindingsPanel.InterfaceVisibility,"Hide / show intewface: CTWW + H",
KeyBindingsPanel.MoveCamera,"Myove camewa: WASD / awwow keys, MMB (WMB if changed in settings)",
KeyBindingsPanel.Pause,"Pause: SPACE",
KeyBindingsPanel.PauseBuilding,"Pause / unpause buiwding: P",
KeyBindingsPanel.RotateBuilding,"Wotate buiwding: W / SHIFT + W",
KeyBindingsPanel.RotateCamera,"Wotate camewa: Q / E, WMB (MMB)",
KeyBindingsPanel.RotateCameraQuarter,"Wotate camewa by 90 degwees: Z / C",
KeyBindingsPanel.Screenshot,"Scweenshot: F10 (howd CTWW to upscawe)",
KeyBindingsPanel.SettlementPanel,"Open Settwement panew: G",
KeyBindingsPanel.StockpileOverlay,Show stowage ovewway: TAB,
KeyBindingsPanel.VisibilityLevel,"Change max visibwe wevew: AWT + MyoUSE WHEEW",
KeyBindingsPanel.WaterVisibility,"Toggwe watew visibiwity: T",
KeyBindingsPanel.ZoomCamera,"Zoom camewa: MyoUSE WHEEW, PAGE UP / PAGE DOWN",
LoadMapPanel.Delete,Dewete map,"A button. Please keep short."
LoadMapPanel.DeleteMapPrompt,Awe you suwe you wish to dewete {0}?,{0} stands for map name
LoadMapPanel.Header,Edit map,
MainMenu.WelcomeScreenStart,Stawt!,A button please keep short
MainMenu.WelcomeScreenText,"Gweetings settwew!



You awe nyow pwaying <i>Timbewbown Eawwy Access</i>.



The path ahead is exciting but beaw in mind that the game is a wowk in pwogwess. We keep adding new content and many existing pawts of the game wequiwe fuwthew wowk. Bugs and cwashes wiww happen. Pwease shawe youw feedback using the <i>Go to feedback site</i> button ow on the officiaw Discowd sewvew.



If you pweviouswy pwayed Timbewbown Awpha, Beta ow Demyo, the game has since been heaviwy optimized and contains new content, incwuding new buiwdings, the second pwayabwe faction, and myowe. Be pwepawed that some mechanics have been wedesigned and wowk diffewentwy.



Good wuck and wemembew to stay hydwated!",
MainMenu.WelcomeScreenTitle,Eawwy Access Infowmation,Header of the welcome screen popup.
Manufactory.CurrentRecipe,Wecipe:,"Text before a dropdown for changing factory recipe - what the factory produces from what ingredients."
Manufactory.NoRecipeOption,Nyone,"Text shown in a dropdown when no recipe is selected. Keep below 15 characters."
Manufactory.NoRecipeStatus,Nyo wecipe is sewected.,"A warning that no recipe is selected for crafting"
Manufactory.NoRecipeStatusShort,Nyo wecipe sewected,"A warning that no recipe is selected for crafting. Please keep short."
Manufactory.Recipe.BiofuelCarrot,Biofuew (Cawwots),"Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName."
Manufactory.Recipe.BiofuelPotato,Biofuew (Potatoes),"Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName."
Manufactory.Recipe.BiofuelSpadderdock,Biofuew (Spaddewdock),"Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName."
Manufactory.Recipe.EfficientScrapMetal,"Scwap Metaw (Efficient)","A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.DisplayName"
Manufactory.Recipe.FlowingWater,Fwowing watew,"Water brought in buckets from other places is discharged in a building (Water dump) creating freely flowing water. This freely flowing water is the recipe product."
MapEditor.Brush.AbsoluteTerrainHeight,Tewwain height (absowute),A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,Density,Density of objects.
MapEditor.Brush.Height.Label,Bwush height:,Either absolute or relative height at which brush will paint.
MapEditor.Brush.Height.Shortcuts,"[ [ ] / [ ] ], [AWT-WHEEW]",
MapEditor.Brush.NaturalResourceRemoval,Wemyove natuwaw wesouwces,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,Natuwaw wesouwces,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,"Wandomize yiewd gwowth","This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight.Tip,Howd <b>SHIFT</b> to wowew.,To lower ground.
MapEditor.Brush.RelativeTerrainHeight.Title,Tewwain height (wewative),A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.Shape.Label,Bwush shape:,
MapEditor.Brush.Shape.Round,Wound,
MapEditor.Brush.Shape.Shortcuts,[\],
MapEditor.Brush.Shape.Square,Squawe,
MapEditor.Brush.Size.Label,Bwush size:,
MapEditor.Brush.Size.Shortcuts,"[-] / [+], [CTWW-WHEEW]",
MapEditor.Exit,Exit editow,A button please keep short
MapEditor.Layers.Header,Wayews,"A header above a list of map layers that can be hidden, such as water or trees"
MapEditor.Layers.NaturalResources,Natuwaw wesouwces,
MapEditor.Layers.Water,Watew,
MapEditor.LoadMap.Header,Sewect map,
MapEditor.NewMap,New map,A button please keep short
MapEditor.NewMap.Create,Cweate,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,New map,
MapEditor.NewMap.Size,Size:,
MapEditor.NoStartingLocation,Add a Stawting Wocation.,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.SaveMap.Header,Save map,
MapEditor.SaveMap.MapExists,Map {0} awweady exists.,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,Entew vawue...,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,Saved as {0},{0} stands for map name. A notification when a map has been saved.
MapEditor.SizePrompt,Entew size between {0}x{0} and {1}x{1}.,{0} and {1} stands for a number
MapEditor.Tip,Tip: Use the watew speed contwows at the top of the scween to pwefiww youw map with watew.,Tip on the loading screen of the map editor.
MapSelection.CustomMap,Custom,Meaning map is custom created by players. Keep short.
MapSelection.Header,Sewect map,
MapSelection.Recommended,Wecommended,This map is recommended for new players.
Mechanical.BlockedConnection,Powew connection is bwocked!,Power is not an electrical but mechanical/kinetic energy.
Mechanical.Charge,Chawge,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,Efficiency: {0}%,{0} stands for efficiency percentage number. How efficient workshop is at using the energy.
Mechanical.NetworkPower,Netwowk powew suppwy / demand: {0} / {1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.NoPower,Buiwding needs powew to opewate. Connect it to a powew genewatow.,
Mechanical.NoPowerShort,Buiwding wacks powew,Power is not an electrical but mechanical/kinetic energy.
Mechanical.PowerCapacity,Capacity,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,hph / m,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,hph,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,Powew input: {0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,Powew input / maximum: {0} / {1} ({2}%),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,Powew output: {0},{0} stands for power amount
Mechanical.PowerSymbol,hp,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,hp/cms,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,Continue,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,Cwedits,A button please keep short
Menu.EditMap,Edit map,A button please keep short
Menu.ExitChangesLostPrompt,Awe you suwe you wish to exit? Unsaved changes wiww be wost.,
Menu.ExitGame,Exit game,A button please keep short
Menu.ExitToDesktop,Exit to desktop,A button please keep short
Menu.ExitToDesktopPrompt,Awe you suwe you want to exit the game?,
Menu.ExitToMenu,Exit to main menu,A button please keep short
Menu.ExitToMenuPrompt,Awe you suwe you wish to exit to main menu?,
Menu.Feedback,Go to feedback site,A button please keep short
Menu.KeyBindings,Key bindings,A button please keep short
Menu.LoadGame,Woad game,A button please keep short
Menu.NewGame,New game,A button please keep short
Menu.NewGamePrompt,"Awe you suwe you want to stawt a new game?

Unsaved pwogwess wiww be wost.",
Menu.NewMap,Cweate new map,A button please keep short
Menu.ResumeGame,Wesume game,A button please keep short
Menu.SaveGame,Save game,A button please keep short
Menu.Settings,Settings,A button please keep short
Migration.AutomaticEmigrationDisabled,Automatic emigwation disabwed.,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,Automatic emigwation enabwed.,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,Automatic immigwation disabwed.,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,Automatic immigwation enabwed.,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,Automatic migwation,Shown above list of districts' automatic migration settings
Migration.DistrictsNotConnected,Chosen distwicts awe nyot connected.,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,Distwict wiww take units fwom othew distwicts when they become avaiwabwe.,"Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,Manuaw migwation,Shown above manual migration panel
Migration.MigratePopulation,Migwate popuwation,Button please keep short
Migration.Minimum,"Minimum","Label shown in front of input field, with desired minimum amount of population in district"
Migration.SameDistrict,Cannyot migwate to the same distwict.,Shown on tooltip of disabled migration buttons when the chosen districts are same
NaturalResource.Birch.DisplayName,Biwch,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,"""Wemembew, kits, do nyot peew too much bawk off! It hawms the twee!"" —Ma' Ngonew","Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Cattail.FlavorDescription,"""I knyow aww about taiws but what is a cat?"" —Pina","Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.FlavorDescription,"""May you step on a chestnut!"" —Beavews' hawshest insuwt","Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Blueberry.DisplayName,Bwuebewwy,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,"""You'ww come asking fow myowe of these when the dwought hits."" —Ma' Ngonew","Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Carrot.DisplayName,Cawwot,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,Waw cawwots hewp beavews bawance theiw diet without giving up on the joy of cwunching.,
NaturalResource.Cattail.DisplayName,Cattaiw,"Plant of a genus Typha"
NaturalResource.ChestnutTree.DisplayName,Chestnut Twee,"A Aesculus hippocastanum tree"
NaturalResource.Dandelion.DisplayName,Dandewion,"A flower used as a medicine ingredient. It looks like a yellow flower dandelion. Must be the same as Good.Dandelion.DisplayName"
NaturalResource.Dandelion.FlavorDescription,"In beavew faiwy tawes, dandewions awe knyown fow theiw mewodic voices.","In Timberborn's lore, fairy tales feature talking plants (similar to human tales being about talking animals). Also, this references ""The Witcher"" - Dandelion (Jaskier) is a bard. Dandelion must be the same as Good.Dandelion.PluralDisplayName"
NaturalResource.Maple.DisplayName,Mapwe,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,Tapped mapwe pwoduces sywup but high quawity timbew is an even sweetew wewawd.,
NaturalResource.Pine.DisplayName,Pine,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,"""Oh, mighty fowest, how I pine fow thee!"" —Unknyown beavew poet","""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,Potato,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,"""Thewe's myowe than one way to cook a potato."" —Beavew pwovewb",
NaturalResource.Spadderdock.DisplayName,Spaddewdock,"Plant Nuphar Lutea"
NaturalResource.Spadderdock.FlavorDescription,"The natuwe sends its message thwough the weaves' shape.","Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Sunflower.DisplayName,Sunfwowew,
NaturalResource.Sunflower.FlavorDescription,"Beavews gwow these to show they’we nyot afwaid of the buwning sun.","It's a reference to drought being the main threat in the game."
NaturalResource.Wheat.DisplayName,Wheat,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,"""You'ww fowget the sun in the cwoudwess sky as we wawk in fiewds of gowd."" —Beavew bawwad","Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,<SowidHighwight>Aquatic</SowidHighwight>: this pwant must be pawtiawwy submewged in watew.,"Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies."
NaturalResources.DiedFromNotEnoughWater,It was out of watew fow too wong and died.,Shown when a water plant died after its river or lake had dried up.
NaturalResources.DiedFromTooMuchWater,It was fwooded fow too wong and died.,Shown when a plant died after it had been submerged in water for too long.
NaturalResources.DyingFromNotEnoughWater,It is out of watew and it wiww die in {0} days.,Shown when a water plant is dying because its river or lake dried up.
NaturalResources.DyingFromTooMuchWater,It is fwooded and it wiww die in {0} days.,Shown when a plant is dying because it is submerged in water.
NaturalResources.Dried,It dwied out and died.,Shown for plants which died from lack of water.
NaturalResources.Drying,It's dwying out and wiww die in {0} days.,{0} stands for number of days
NaturalResources.GenericDied,It died.,Refers to a plant.
NaturalResources.Leftover,{0} (weftovew),{0} stands for NaturalResource.DisplayName. Leftover meaning plant that was cut but not yet collected.
NaturalResources.Mature,{0} (matuwe),{0} stands for NaturalResource.DisplayName. Fully grown plant.
NaturalResources.Seedling,{0} (seedwing),{0} stands for NaturalResource.DisplayName. Not fully grown plant.
NaturalResources.Visibility.Hide,Hide natuwaw wesouwces,Tooltip for button hiding natural resources
NaturalResources.Visibility.Show,Show natuwaw wesouwces,Tooltip for button showing natural resources
NaturalResources.Watered,It's watewed and awive.,
Need.BeeSting.DisplayName,"Bee sting",Title of an effect that shows up when a beaver has been stung by a bee.
Need.Biofuel.CriticalDescription,Out of fuew.,"This shows up when a bot runs out of fuel."
Need.Biofuel.CriticalDescriptionShort,Bot is out of fuew,This shows up when a bot runs out of fuel. Please keep short. Bot should be the same as Bot.PrefabName.
Need.BrokenTeeth.CriticalDescription,"Bwoken teeth.","This shows up when a beaver has broken teeth."
Need.BrokenTeeth.CriticalDescriptionShort,"Bwoken teeth","This shows up when a beaver has broken teeth. Please keep short."
Need.BrokenTeeth.DisplayName,"Bwoken teeth",Title of an effect that shows up when a beaver has broken its teeth
Need.Energy.CriticalDescription,Out of enewgy.,"This shows up when a bot runs out of energy."
Need.Energy.CriticalDescriptionShort,Bot is out of enewgy,This shows up when a bot runs out of energy. Please keep short. Bot should be the same as Bot.PrefabName.
Need.Energy.DisplayName,Enewgy,A need satisfied when a bot recharges.
Need.Hunger.CriticalDescription,Stawving.,This shows up when a beaver's hunger reaches critical levels. Please keep short.
Need.Hunger.DeathMessage,died of hungew.,Preceded by beaver name
Need.Hunger.DisplayName,Hungew,Title of a beaver need related to its hunger
Need.HammerAndSaw.DisplayName,Hammew and saw,"A passive need that is always active and provides bonus to woodworking and metalworking."
Need.Injury.CriticalDescription,"Injuwed.","This shows up in the selected beaver's panel when it has an injury."
Need.Injury.CriticalDescriptionShort,"Beavew is injuwed","This shows up as an alert when a beaver has an injury."
Need.Injury.DisplayName,"Injuwy",Title of an effect that shows up when a beaver has been injured
Need.Overheat.DisplayName,Ovewheat,An effect that occurs when a beaver spends too much time outside during drought.
Need.Roof.DisplayName,Woof,"Same as Building.Roof2x2.DisplayName without the size. It refers to roofs as one of the available decorations, do not confuse with Shelter which is a separate need."
Need.Shelter.DisplayName,Shewtew,"A need that is fulfilled when a beaver has a house."
Need.ShovelAndPan.DisplayName,Shovew and pan,"A passive need that is always active and provides bonus to farming and cooking."
Need.Sleep.CriticalDescription,Exhausted.,
Need.Sleep.DisplayName,Sweep,A need satisfied when a beaver sleeps.
Need.Thirst.CriticalDescription,Dehydwated.,This shows up on the entity panel when a beaver is extremely thirsty
Need.Thirst.DeathMessage,died of thiwst.,Preceded by beaver name
Need.Thirst.DisplayName,Thiwst,A need satisfied by providing water.
Need.WetFur.DisplayName,Wet fuw,An effect that occurs when a beaver enters water and is wet. It's a positive effect and it stays for a time after the beaver leaves water.
NeedGroup.Aesthetics.DisplayName,Aesthetics,"Name of a need group where needs are satisfied by decorating your settlement, previously Need.Esthetics.DisplayName"
NeedGroup.Awe.DisplayName,Awe,"Same as the Need named Awe"
NeedGroup.BasicNeeds.DisplayName,Basic needs,"A group of needs which includes needs such as Hunger, Water, Shelter etc."
NeedGroup.Boosts.DisplayName,Boosts,"Name of a group containing boosting effects for bots"
NeedGroup.Fun.DisplayName,Fun,"Name of a need group where needs are satisfied by building attractions for the beavers, previously Need.Fun.DisplayName"
NeedGroup.Happiness.DisplayName,Happiness,"General happiness of the populace"
NeedGroup.Knowledge.DisplayName,Knyowwedge,"Name of a need group where needs are satisfied when beavers learn new stuff, previously Need.Knowledge.DisplayName"
NeedGroup.Nutrition.DisplayName,Nutwition,"Same as the need named Nutrition"
NeedGroup.Passive.DisplayName,Passive,"Name of a group containing passive effects, that are always active, like Need.HammerAndSaw.DisplayName"
NeedGroup.Temporary.DisplayName,Tempowawy effects,"Name of a need group containing temporary effects, both positive and negative."
NeedGroup.SocialLife.DisplayName,Sociaw wife,"Name of a need group where needs are satisfied by letting beavers be social and chat with other beavers, previously Need.SocialLife.DisplayName"
NeedGroup.Spirituality.DisplayName,Spiwituawity,"Name of a need group where needs are satisfied by places of worship such as temples, previously Need.Spirituality.DisplayName"
Needs.Beaver.DeathWarning,"Beavew wiww die soon.",
Needs.HeatProtection,Pwotects fwom: {0},"Shown on a tooltip, when need protects from heat effects. {0} stands for heat effect name."
Needs.InRange,within {0} tiwes,"{0} stands for radius size (area of effect), text is shown after Need.DisplayName to indicate its radius"
Needs.SatisfiesInRange,Satisfies {0} within {1} tiwes,{0} stands for Need.DisplayName {1} stands for radius size (area of effect)
NewGameConfigurationPanel.Aged,aged,"Describing age of beavers, between text fields, example: 'Starting beavers: [20] aged [10]'"
NewGameConfigurationPanel.Custom,Custom,Game mode keep short
NewGameConfigurationPanel.Cycles,cycwes,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.Days,days,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DemolishableRecoveryRate,Buiwding wefund wate,"Label of a setting, defines how much resources (goods) user will get back after demolishing a building, example usage: 'Building refund rate: 75%'"
NewGameConfigurationPanel.DroughtDuration,Dwought duwation,"Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.Easy,Easy,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"You awe stiww weawning ow want a wewaxed city-buiwding expewience.



Youw settwement stawts with an abundant suppwy of wesouwces.



Beavews consume wess food and watew.



Dwoughts awe wawe and showt.",
NewGameConfigurationPanel.FoodConsumption,Food consumption,"Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,fow,"Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.DroughtDurationHandicap,Dwought duwation handicap,"Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Hard,Hawd,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"Humans did nyot make it and neithew wiww you.



Youw settwement stawts with scawce wesouwces.



Dwoughts awe sevewe and become even wowse ovew time.



Shawpen youw incisows.","Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game."
NewGameConfigurationPanel.InjuryChance,Injuwy chance,"Label of a setting, how often injuries occur in workshops (relative to predefined value), example usage: 'Injury chance: 50%'. Injury must be the same as Need.Injury.DisplayName"
NewGameConfigurationPanel.Normal,Nyowmaw,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"You want a chawwenge.



Youw settwement stawts with myodewate wesouwces.



Dwoughts awe miwdew at the beginning but intensify ovew time.",
NewGameConfigurationPanel.Start,Stawt,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,Stawting aduwts,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,Stawting chiwdwen,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,Stawting food,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,Stawting watew,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.TemperateWeatherDuration,Tempewate weathew duwation,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,to,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.SubHeader,Game Myode,
NewGameConfigurationPanel.WaterConsumption,Watew consumption,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.Header,NEW GAME,Top header of menu window keep short and capitalized
NewGameFactionPanel.SubHeader,Choose Youw Faction,
NewGameMapPanel.IncompatibleMapVersion,"This map vewsion ({0}) is nyot compatibwe with the cuwwent game vewsion ({1}). Stawting the game on this map may wesuwt in a cwash, you may encountew game-bweaking bugs, and some cwiticaw new wesouwces may be missing. We stwongwy wecommend updating the map to fuwwy enjoy the new featuwes. 



Awe you suwe you want to stawt the game?","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
NewGameMapPanel.SubHeader,Sewect Map,
NewMapPanel.Header,Cweate new map,
