ID,Text,Comment
Homelessness.StrandedAlert,海貍迷路了,This alert is activated after a beaver or a bot got stranded and cut off from the village.
Homelessness.StrandedStatusMessage,海貍迷路了,This status is activated after a beaver or a bot got stranded and cut off from the village.
Inventory.Capacity,容量：,How much space there is in the storage
Inventory.InStock,庫存：,Please keep short. Header above a list of resources in stock of the storage.
Inventory.IsEmpty,庫存中無物品,
Inventory.Goods,物品：,
Inventory.Header.Stock,庫存,Please keep short. Header above a column with amounts of resource in stock of the storage.
Inventory.NoGoodSelectedStatus,未選擇物品。,A warning that no good is selected for storage in warehouse.
Inventory.NoGoodSelectedStatusShort,未選擇物品。,A warning that no good is selected for storage in warehouse. Please keep short.
Inventory.NothingSelected,無,Text shown in a dropdown when no good is selected. Keep below 15 characters.
Inventory.StartingInventory,起始物品,
Inventory.StockpileOverlay.Show,顯示倉儲覆蓋,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.StockpileOverlay.Hide,隱藏倉儲覆蓋,Tooltip for button showing overlay over warehouses containing stored goods.
Inventory.Undesired,不需要：,Please keep short. Which resources are not desired in the storage.
Inventory.UnwantedStock,等待之前的庫存被移除。,"A warning that there are different goods in a warehouse, than currently selected. Different goods needs to be taken out, before new selected goods can be brought in."
KeyBindingsPanel.CameraPosition,儲存/恢復鏡頭位置：CTRL + V / V,
KeyBindingsPanel.ChangeSpeed,更改速度：~、1、2、3,
KeyBindingsPanel.DeleteBuilding,刪除建築: DEL,
KeyBindingsPanel.FastCamera,快速移動和旋轉鏡頭：SHIFT,
KeyBindingsPanel.ForceDeleteBuilding,強制刪除建築物：SHIFT + DEL,
KeyBindingsPanel.Header,按鍵綁定,Header of the key bindings box
KeyBindingsPanel.Header.Buildings,建築,Header of the buildings related key bindings
KeyBindingsPanel.Header.Camera,鏡頭,Header of the camera related key bindings
KeyBindingsPanel.Header.Other,其它,Header of other key bindings
KeyBindingsPanel.Header.Time,時間,Header of the time related key bindings
KeyBindingsPanel.InterfaceVisibility,隱藏/顯示介面：CTRL + H,
KeyBindingsPanel.MoveCamera,移動鏡頭：WASD/箭頭鍵，滑鼠中鍵（可以在設定中更改為滑鼠右鍵）,
KeyBindingsPanel.Pause,暫停：空格,
KeyBindingsPanel.PauseBuilding,暫停/取消暫停建築：P,
KeyBindingsPanel.RotateBuilding,旋轉建築：R / SHIFT + R,
KeyBindingsPanel.RotateCamera,旋轉鏡頭：Q/E，滑鼠右鍵（滑鼠中鍵）,
KeyBindingsPanel.RotateCameraQuarter,將鏡頭旋轉 90 度：Z / C,
KeyBindingsPanel.Screenshot,螢幕截圖：F10（按住 CTRL 可放大）,
KeyBindingsPanel.SettlementPanel,打開定居地面板：G,
KeyBindingsPanel.StockpileOverlay,顯示倉儲覆蓋: TAB,
KeyBindingsPanel.VisibilityLevel,更改最大可見級別：ALT + 滑鼠滾輪,
KeyBindingsPanel.WaterVisibility,切換水能見度：T,
KeyBindingsPanel.ZoomCamera,縮放鏡頭：滑鼠滾輪，PAGE UP / PAGE DOWN,
LoadMapPanel.Delete,刪除地圖,A button. Please keep short.
LoadMapPanel.DeleteMapPrompt,確定要刪除{0}嗎？,{0} stands for map name
LoadMapPanel.Header,編輯地圖,
MainMenu.WelcomeScreenStart,開始！,A button please keep short
MainMenu.WelcomeScreenText,"你好，定居者！

你正在遊玩<i>《Timberborn》搶先體驗版</i>。

前方的道路激勵人心，但要記住，本遊戲尚處於開發中。我們會不斷增添新內容，同時許多現有內容也還需打磨。遊戲中也會出現bug和崩潰等情況。請通過<i>前往恢復網頁</i>按鈕或前往官方Discord伺服器來分享你的回饋。

如果你之前玩過《Timberborn》的Alpha版、Beta版或試玩版，就會發現目前遊戲已經過了大量優化，並且加入了新內容，包括新建築、第二個可玩種族等等。注意，有些機制經過了重新設計，玩法發生了改變。

祝你好運，別忘了補充水分！",
MainMenu.WelcomeScreenTitle,搶先體驗版信息,Header of the welcome screen popup.
Manufactory.CurrentRecipe,配方：,Text before a dropdown for changing factory recipe - what the factory produces from what ingredients.
Manufactory.NoRecipeOption,無,Text shown in a dropdown when no recipe is selected. Keep below 15 characters.
Manufactory.NoRecipeStatus,未選擇配方。,A warning that no recipe is selected for crafting
Manufactory.NoRecipeStatusShort,未選擇配方,A warning that no recipe is selected for crafting. Please keep short.
Manufactory.Recipe.BiofuelCarrot,生物燃料（胡蘿蔔）,Recipe for making Biofuel out of Carrots. Keep consistent with Good.Biofuel.DisplayName and Good.Carrot.PluralDisplayName.
Manufactory.Recipe.BiofuelPotato,生物燃料（馬鈴薯）,Recipe for making Biofuel out of Potatoes. Keep consistent with Good.Biofuel.DisplayName and Good.Potato.PluralDisplayName.
Manufactory.Recipe.BiofuelSpadderdock,生物燃料（萍蓬草）,Recipe for making Biofuel out of Spadderdock. Keep consistent with Good.Biofuel.DisplayName and Good.Spadderdock.PluralDisplayName.
Manufactory.Recipe.EfficientScrapMetal,金屬廢料（高效）,A more efficient way of getting scrap metal using explosives. The metal scrap itself is not more efficient. Scrap Metal is Good.ScrapMetal.DisplayName
Manufactory.Recipe.FlowingWater,流水,Water brought in buckets from other places is discharged in a building (Water dump) creating freely flowing water. This freely flowing water is the recipe product.
MapEditor.Brush.AbsoluteTerrainHeight,地形高度（絕對值）,A tool that changes terrain height to an absolute value.
MapEditor.Brush.Density,密度,Density of objects.
MapEditor.Brush.Height.Label,筆刷高度：,Either absolute or relative height at which brush will paint.
MapEditor.Brush.Height.Shortcuts,[ [ ]/[ ] ]，[ALT-滾輪],
MapEditor.Brush.NaturalResourceRemoval,移除自然資源,Natural resources meaning trees and bushes
MapEditor.Brush.NaturalResourceSpawning,自然資源,Natural resources meaning trees and bushes
MapEditor.Brush.RandomizeYieldGrowth,隨機生長百分比,"This text is next to a toggle that randomizes the percentage growth of fruit, chestnuts or other things that can be gathered and regrow"
MapEditor.Brush.RelativeTerrainHeight.Tip,長按<b>SHIFT</b>以降低。,To lower ground.
MapEditor.Brush.RelativeTerrainHeight.Title,地形高度（相對值）,A tool that changes terrain height by a value relative to the original height.
MapEditor.Brush.Shape.Label,筆刷形狀：,
MapEditor.Brush.Shape.Round,圓形,
MapEditor.Brush.Shape.Shortcuts,[\],
MapEditor.Brush.Shape.Square,方形,
MapEditor.Brush.Size.Label,筆刷大小：,
MapEditor.Brush.Size.Shortcuts,[-]/[+]，[CTRL-滾輪],
MapEditor.Exit,退出編輯器,A button please keep short
MapEditor.Layers.Header,地圖層,"A header above a list of map layers that can be hidden, such as water or trees"
MapEditor.Layers.NaturalResources,自然資源,
MapEditor.Layers.Water,水,
MapEditor.LoadMap.Header,選擇地圖,
MapEditor.NewMap,新地圖,A button please keep short
MapEditor.NewMap.Create,創建,A button which confirms new map parameters and starts the map editor
MapEditor.NewMap.Header,新地圖,
MapEditor.NewMap.Size,大小：,
MapEditor.NoStartingLocation,新增起始位置,Notification that there is no starting location object. Keep consistent with Building.StartingLocation.DisplayName.
MapEditor.SaveMap.Header,儲存地圖,
MapEditor.SaveMap.MapExists,地圖{0}已存在,{0} stands for map name
MapEditor.SaveMap.NamePlaceholder,輸入內容……,Placeholder text in an empty map name text field
MapEditor.SaveMap.SavedAs,儲存為{0},{0} stands for map name. A notification when a map has been saved.
MapEditor.SizePrompt,輸入介於{0}x{0}和{1}x{1}之間的大小。,{0} and {1} stands for a number
MapEditor.Tip,提示：使用螢幕頂部的水速控制來為你的地圖預先填水。,Tip on the loading screen of the map editor.
MapSelection.CustomMap,自訂,Meaning map is custom created by players. Keep short.
MapSelection.Header,選擇地圖,
MapSelection.Recommended,推薦,This map is recommended for new players.
Mechanical.BlockedConnection,能量連接被阻擋！,Power is not an electrical but mechanical/kinetic energy.
Mechanical.Charge,剩餘電量,Current battery charge (how much power a battery has left)
Mechanical.Efficiency,效率：{0}%,{0} stands for efficiency percentage number. How efficient workshop is at using the energy.
Mechanical.NetworkPower,電網供給/需求：{0}/{1},{0} stands for supply amount {1} stands for demand amount followed by PowerSymbol
Mechanical.NoPower,建築需要能量才能運作。將其連接到能量供應源上。,
Mechanical.NoPowerShort,建築缺乏能量,Power is not an electrical but mechanical/kinetic energy.
Mechanical.PowerCapacity,容量,Stands for battery capacity.
Mechanical.PowerCapacityPerMeter,馬力時/公尺,Stands for horse power hour per meter - used to describe battery capacity. hph should be same as Mechanical.PowerCapacitySymbol.
Mechanical.PowerCapacitySymbol,馬力時,Please keep short. Stands for horse power hour (as in kilowatt-hour); should keep similar.
Mechanical.PowerInput,電力輸入：{0},{0} stands for power amount followed by PowerSymbol
Mechanical.PowerInputMaximum,電力輸入/最大值：{0} / {1} ({2}%),{0} stands for input amount {1} stands for maximum amount followed by PowerSymbol {2} stands for efficency ratio in percent
Mechanical.PowerOutput,電力輸出：{0},{0} stands for power amount
Mechanical.PowerSymbol,馬力,Please keep short. Stands for horse power; should keep similar.
Mechanical.PowerSymbolPerFlow,馬力/立方公尺每秒,Please keep short. Stands for horse power per cubic metre per second; hp should be the same as Mechanical.PowerSymbol.
Menu.Continue,繼續遊戲,A button in main menu which opens the previously played game. Please keep short
Menu.Credits,製作人員,A button please keep short
Menu.EditMap,編輯地圖,A button please keep short
Menu.ExitChangesLostPrompt,確定要退出嗎？未儲存的改動將丟失。,
Menu.ExitGame,退出遊戲,A button please keep short
Menu.ExitToDesktop,退出到桌面,A button please keep short
Menu.ExitToDesktopPrompt,確定要退出遊戲嗎？,
Menu.ExitToMenu,退出到主選單,A button please keep short
Menu.ExitToMenuPrompt,確定要退出到主選單嗎？,
Menu.Feedback,前往回饋網頁,A button please keep short
Menu.KeyBindings,按鍵綁定,A button please keep short
Menu.LoadGame,載入遊戲,A button please keep short
Menu.NewGame,新遊戲,A button please keep short
Menu.NewGamePrompt,"確定要開始新遊戲嗎？
未儲存的進度將丟失。",
Menu.NewMap,創建新地圖,A button please keep short
Menu.ResumeGame,繼續遊戲,A button please keep short
Menu.SaveGame,儲存遊戲,A button please keep short
Menu.Settings,設定,A button please keep short
Migration.AutomaticEmigrationDisabled,自動遷出已關閉。,Shown on tooltip of disabled automatic emigration toggle
Migration.AutomaticEmigrationEnabled,自動遷出已開啟。,Shown on tooltip of enabled automatic emigration toggle
Migration.AutomaticImmigrationDisabled,自動遷入已關閉。,Shown on tooltip of disabled automatic immigration toggle
Migration.AutomaticImmigrationEnabled,自動遷入已開啟。,Shown on tooltip of enabled automatic immigration toggle
Migration.AutomaticMigration,自動遷徙,Shown above list of districts' automatic migration settings
Migration.DistrictsNotConnected,已選擇區域之間沒有連接。,Shown on tooltip of disabled migration buttons when the chosen districts are not connected
Migration.HighMinimumWarning,該區接受遷移，並將接受其他區域派遣的單位。,"Shown on tooltip of warning icon, that shows up when minimum for given population is higher than it's current amount"
Migration.ManualMigration,手動遷徙,Shown above manual migration panel
Migration.MigratePopulation,遷移居民,Button please keep short
Migration.Minimum,最低,"Label shown in front of input field, with desired minimum amount of population in district"
Migration.SameDistrict,無法遷徙至同一個區域,Shown on tooltip of disabled migration buttons when the chosen districts are same
NaturalResource.Birch.DisplayName,樺樹,Tree of the genus Betula.
NaturalResource.Birch.FlavorDescription,“孩子們，記住，別剝太多的樹皮下來！這對樹有害！”——海貍阿嬤,"Peeling stripes of birch bark is oddly satisfying. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Cattail.FlavorDescription,“貓尾草？草我看到了，貓尾呢？”——小松,"Makes sense only in english, feel free to adapt. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
NaturalResource.ChestnutTree.FlavorDescription,“祝你踩到栗子！”——海貍最狠毒的侮辱,"Reference to a ""Step on a lego"" meme, chestnuts have prickly, spiky husks"
NaturalResource.Blueberry.DisplayName,藍莓,Plant of the genus Vaccinium
NaturalResource.Blueberry.FlavorDescription,“等乾旱來襲的時候，你會嫌它們不夠多的。”——海貍阿嬤,"Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
NaturalResource.Carrot.DisplayName,胡蘿蔔,Daucus carota subspecies sativus
NaturalResource.Carrot.FlavorDescription,生胡蘿蔔可以幫助海貍平衡飲食，同時也不必放棄咀嚼的樂趣。,
NaturalResource.Cattail.DisplayName,貓尾草,Plant of a genus Typha
NaturalResource.ChestnutTree.DisplayName,栗子樹,A Aesculus hippocastanum tree
NaturalResource.Dandelion.DisplayName,蒲公英,A flower used as a medicine ingredient. It looks like a yellow flower dandelion. Must be the same as Good.Dandelion.DisplayName
NaturalResource.Dandelion.FlavorDescription,在海貍的童話中，蒲公英以其旋律優美的聲音而聞名。,"In Timberborn's lore, fairy tales feature talking plants (similar to human tales being about talking animals). Also, this references ""The Witcher"" - Dandelion (Jaskier) is a bard. Dandelion must be the same as Good.Dandelion.PluralDisplayName"
NaturalResource.Maple.DisplayName,楓樹,Tree of the genus Sapindaceae
NaturalResource.Maple.FlavorDescription,可以從楓樹獲取糖漿，但其高品質的木材是更甜美的回報。,
NaturalResource.Pine.DisplayName,松樹,Tree of the genus Pinus
NaturalResource.Pine.FlavorDescription,“哦，偉大的樹林，我多想歌‘松’您！”——佚名海貍詩人,"""Pine"" pun, feel free to adapt."
NaturalResource.Potato.DisplayName,馬鈴薯,Plant Solanum tuberosum
NaturalResource.Potato.FlavorDescription,“烹調馬鈴薯的方法不止一種。”——海貍諺語,
NaturalResource.Spadderdock.DisplayName,歐亞萍蓬草,Plant Nuphar Lutea
NaturalResource.Spadderdock.FlavorDescription,大自然通過葉子的形狀向我們傳遞愛的信息。,"Spadderdock has heart-shaped leaves, and it can be seen in the game."
NaturalResource.Sunflower.DisplayName,向日葵,
NaturalResource.Sunflower.FlavorDescription,海貍種植它們是為了證明自己不怕烈日。,It's a reference to drought being the main threat in the game.
NaturalResource.Wheat.DisplayName,小麥,Plant Triticum aestivum
NaturalResource.Wheat.FlavorDescription,“我們漫步在金色田地，忘卻了晴空的太陽。”——海貍民謠,"Adapted from ""Fields of Gold"" by Sting."
NaturalResources.Aquatic,<SolidHighlight>水生</SolidHighlight>：這類植物必須部分浸在水裡。,"""Aquatic is a keyword. Shown after selecting an aquatic plant. Examples of aquatic plants include spadderdock or water lilies."" "
NaturalResources.DiedFromNotEnoughWater,缺水太久，已死去。,Shown when a water plant died after its river or lake had dried up.
NaturalResources.DiedFromTooMuchWater,被水泡太久，已死去。,Shown when a plant died after it had been submerged in water for too long.
NaturalResources.DyingFromNotEnoughWater,缺水太久，將在{0}天後死去。,Shown when a water plant is dying because its river or lake dried up.
NaturalResources.DyingFromTooMuchWater,被水泡太久，將在{0}天後死去。,Shown when a plant is dying because it is submerged in water.
NaturalResources.Dried,已經乾枯而死。,Shown for plants which died from lack of water.
NaturalResources.Drying,正在乾枯，將在{0}天後死去。,{0} stands for number of days
NaturalResources.GenericDied,已死去。,Refers to a plant.
NaturalResources.Leftover,{0}（待收取）,{0} stands for NaturalResource.DisplayName. Leftover meaning plant that was cut but not yet collected.
NaturalResources.Mature,{0}（已成熟）,{0} stands for NaturalResource.DisplayName. Fully grown plant.
NaturalResources.Seedling,{0}（未成熟）,{0} stands for NaturalResource.DisplayName. Not fully grown plant.
NaturalResources.Visibility.Hide,隱藏自然資源,Tooltip for button hiding natural resources
NaturalResources.Visibility.Show,顯示自然資源,Tooltip for button showing natural resources
NaturalResources.Watered,澆灌過，有活力。,
Need.BeeSting.DisplayName,被蜜蜂蜇,Title of an effect that shows up when a beaver has been stung by a bee.
Need.Biofuel.CriticalDescription,無燃料,This shows up when a bot runs out of fuel.
Need.Biofuel.CriticalDescriptionShort,機器人無燃料,This shows up when a bot runs out of fuel. Please keep short. Bot should be the same as Bot.PrefabName.
Need.BrokenTeeth.CriticalDescription,斷牙,This shows up when a beaver has broken teeth.
Need.BrokenTeeth.CriticalDescriptionShort,斷牙,This shows up when a beaver has broken teeth. Please keep short.
Need.BrokenTeeth.DisplayName,斷牙,Title of an effect that shows up when a beaver has broken its teeth
Need.Energy.CriticalDescription,沒電了,This shows up when a bot runs out of energy.
Need.Energy.CriticalDescriptionShort,機器人沒電了,This shows up when a bot runs out of energy. Please keep short. Bot should be the same as Bot.PrefabName.
Need.Energy.DisplayName,需要充電,A need satisfied when a bot recharges.
Need.Hunger.CriticalDescription,極餓。,This shows up when a beaver's hunger reaches critical levels. Please keep short.
Need.Hunger.DeathMessage,因饑餓而死。,Preceded by beaver name
Need.Hunger.DisplayName,饑餓,Title of a beaver need related to its hunger
Need.HammerAndSaw.DisplayName,錘子鋸子,A passive need that is always active and provides bonus to woodworking and metalworking.
Need.Injury.CriticalDescription,受傷了,This shows up in the selected beaver's panel when it has an injury.
Need.Injury.CriticalDescriptionShort,海貍受傷了,This shows up as an alert when a beaver has an injury.
Need.Injury.DisplayName,受傷,Title of an effect that shows up when a beaver has been injured
Need.Overheat.DisplayName,中暑,An effect that occurs when a beaver spends too much time outside during drought.
Need.Roof.DisplayName,屋頂,"Same as Building.Roof2x2.DisplayName without the size. It refers to roofs as one of the available decorations, do not confuse with Shelter which is a separate need."
Need.Shelter.DisplayName,住所,A need that is fulfilled when a beaver has a house.
Need.ShovelAndPan.DisplayName,鍋與鏟子,A passive need that is always active and provides bonus to farming and cooking.
Need.Sleep.CriticalDescription,筋疲力盡。,
Need.Sleep.DisplayName,睡眠,A need satisfied when a beaver sleeps.
Need.Thirst.CriticalDescription,脫水,This shows up on the entity panel when a beaver is extremely thirsty
Need.Thirst.DeathMessage,因口渴而死。,Preceded by beaver name
Need.Thirst.DisplayName,口渴,A need satisfied by providing water.
Need.WetFur.DisplayName,濕潤的毛髮,An effect that occurs when a beaver enters water and is wet. It's a positive effect and it stays for a time after the beaver leaves water.
NeedGroup.Aesthetics.DisplayName,美觀,"Name of a need group where needs are satisfied by decorating your settlement, previously Need.Esthetics.DisplayName"
NeedGroup.Awe.DisplayName,奇觀,Same as the Need named Awe
NeedGroup.BasicNeeds.DisplayName,基本需要,"A group of needs which includes needs such as Hunger, Water, Shelter etc."
NeedGroup.Boosts.DisplayName,增益,Name of a group containing boosting effects for bots
NeedGroup.Fun.DisplayName,樂趣,"Name of a need group where needs are satisfied by building attractions for the beavers, previously Need.Fun.DisplayName"
NeedGroup.Happiness.DisplayName,幸福,General happiness of the populace
NeedGroup.Knowledge.DisplayName,知識,"Name of a need group where needs are satisfied when beavers learn new stuff, previously Need.Knowledge.DisplayName"
NeedGroup.Nutrition.DisplayName,營養,Same as the need named Nutrition
NeedGroup.Passive.DisplayName,被動,"Name of a group containing passive effects, that are always active, like Need.HammerAndSaw.DisplayName"
NeedGroup.Temporary.DisplayName,臨時效果,"Name of a need group containing temporary effects, both positive and negative."
NeedGroup.SocialLife.DisplayName,社交,"Name of a need group where needs are satisfied by letting beavers be social and chat with other beavers, previously Need.SocialLife.DisplayName"
NeedGroup.Spirituality.DisplayName,心靈,"Name of a need group where needs are satisfied by places of worship such as temples, previously Need.Spirituality.DisplayName"
Needs.Beaver.DeathWarning,此海貍即將死去。,
Needs.HeatProtection,防止: {0},"Shown on a tooltip, when need protects from heat effects. {0} stands for heat effect name."
Needs.InRange,{0}個方塊內,"{0} stands for radius size (area of effect), text is shown after Need.DisplayName to indicate its radius"
Needs.SatisfiesInRange,可滿足{1}個方塊內的{0},{0} stands for Need.DisplayName {1} stands for radius size (area of effect)
NewGameConfigurationPanel.Aged,年齡,"Describing age of beavers, between text fields, example: 'Starting beavers: [20] aged [10]'"
NewGameConfigurationPanel.Custom,自訂,Game mode keep short
NewGameConfigurationPanel.Cycles,週期,"Cycle is a unit of time shown after a number, example usage: '10 cycles'. Must be consistent with Weather.CycleAndDayLong."
NewGameConfigurationPanel.Days,天,"Shown after a number field, example usage: '10 days'"
NewGameConfigurationPanel.DemolishableRecoveryRate,建築退還比率,"Label of a setting, defines how much resources (goods) user will get back after demolishing a building, example usage: 'Building refund rate: 75%'"
NewGameConfigurationPanel.DroughtDuration,乾旱時長,"Label of a setting, how long drought is during each cycle."
NewGameConfigurationPanel.Easy,簡單,Game mode keep short
NewGameConfigurationPanel.EasyModeDescription,"你還在學習過程中，或者想獲得更休閒的城市建造體驗。

遊戲開始時定居地擁有豐富資源。

海貍消耗的食物與水較少。

乾旱時間短，且發生頻率低。",
NewGameConfigurationPanel.FoodConsumption,食物消耗,"Label of a setting, how much food beavers consume during a game. For example 'Food consumption: 60%'"
NewGameConfigurationPanel.For,作用於,"Specifies a duration, between text fields, example usage: 'Drought duration handicap: [50%] for [10] cycles'"
NewGameConfigurationPanel.DroughtDurationHandicap,乾旱時長縮短,"Label of a setting, makes droughts shorter during a game, example usage: 'Drought duration handicap: 50%"
NewGameConfigurationPanel.Hard,困難,Game mode keep short
NewGameConfigurationPanel.HardModeDescription,"人類滅亡了，你恐怕也撐不了多久。

遊戲開始時定居地的資源稀缺。

乾旱嚴酷，且隨著時間會愈演愈烈。

厲兵秣貍，準備作戰吧！",Hard difficulty description. 'did not make it' as in they did not survive. 'sharpen your incisors' is meant to be a kind of a call to arms before a tough game.
NewGameConfigurationPanel.InjuryChance,受傷機率,"Label of a setting, how often injuries occur in workshops (relative to predefined value), example usage: 'Injury chance: 50%'. Injury must be the same as Need.Injury.DisplayName"
NewGameConfigurationPanel.Normal,一般,Game mode keep short
NewGameConfigurationPanel.NormalModeDescription,"你希望遊戲有挑戰性。

遊戲開始時定居地的資源適中。

初期階段的乾旱較溫和，但隨著時間推移會越來越嚴酷。",
NewGameConfigurationPanel.Start,開始,A button starting the game please keep short
NewGameConfigurationPanel.StartingAdults,起始成年數,"Label of a setting, number of adults spawned at the start of a game."
NewGameConfigurationPanel.StartingChildren,起始幼年數,"Label of a setting, number of children spawned at the start of a game."
NewGameConfigurationPanel.StartingFood,起始食物量,"Label of a setting, amount of food available at the start of a game."
NewGameConfigurationPanel.StartingWater,起始水量,"Label of a setting, amount of water available at the start of a game."
NewGameConfigurationPanel.TemperateWeatherDuration,溫和天氣時長,"Label of a setting, how long temperate weather is during each cycle."
NewGameConfigurationPanel.To,-,"Describes a range of numbers, example usage: '20 to 50%'"
NewGameConfigurationPanel.SubHeader,遊戲模式,
NewGameConfigurationPanel.WaterConsumption,水消耗,"Label of a setting, how much water beavers consume during a game, for example 'Water consumption: 60%'."
NewGameFactionPanel.Header,新遊戲,Top header of menu window keep short and capitalized
NewGameFactionPanel.SubHeader,選擇你的種族,
NewGameMapPanel.IncompatibleMapVersion,"該地圖版本({0})與目前遊戲版本({1})不相容。在該地圖上開始遊戲可能導致遊戲崩潰，或出現導致遊戲崩潰的bug，一些關鍵的新資源也可能會丟失。我們強烈建議更新地圖，以完整體驗新內容。

你確定要開始遊戲嗎？","{0} is the map version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to start game on an incompatible map."
NewGameMapPanel.SubHeader,選擇地圖,
NewMapPanel.Header,創建新地圖,
News.Text,"Update 3 從根本上改變了倉儲系統的工作方式。 因此，<RedHighlight>在 Update 3 之前創建的存檔與新版本不相容。</RedHighlight>

我們嘗試著將存檔相容性問題限制在最低限度，但是當我們嘗試回應您的回饋，並繼續開發遊戲時，這並不總是可行的。",
Planting.NoPriorityOption,無,No resource is prioritized
Planting.Prioritize,優先資源：,Which resource to prioritize when planting.
Planting.UnlockPrompt,需要解鎖{0}才能種植{1},{0} stands for Building.DisplayName {1} stands for NaturalResource.DisplayName.
PlantingTool.Description,使用此工具指定一片區域用於種植。,
PlantingTool.RequiredBuilding,所需建築：{0},{0} stands for Building.DisplayName.
Priorities.VeryLow,很低,Please keep short
Priorities.Low,低,Please keep short
Priorities.Normal,一般,Please keep short
Priorities.High,高,Please keep short
Priorities.VeryHigh,很高,Please keep short
RecoverableGood.RecoveredGoods,已回收的物品。,Label on tooltip that shows up when the player want to destroy building(s). Followed by list of resources.
RecoveredGoodStack.DeletePrompt,確定要移除選擇的瓦礫堆嗎？,"Prompt shown when the player click delete button on chosen rubble, Rubble should be the same as RecoveredGoodStack.DisplayName"
RecoveredGoodStack.Description,拆除建築物後留下的材料。 可由建築工收集。,Description of stack of goods spawned after destroying a building. Builders should be translated the same way as in Building.BuildersHut.Description key
RecoveredGoodStack.DisplayName,瓦礫堆,Display name of stack of goods spawned after destroying a building
RecoveredGoodStack.FlavorDescription,反正擋住了視線。,
RecoveredGoodStack.NoStorageStatus,沒有倉儲空間。請建造更多的倉儲空間。,Shown on Rubble's panel when there is no storage space for goods. Storage should be translated similar to ToolGroups.Storage
RecoveredGoodStack.Priority,收集優先度：,Setting a priority for resources gathering work on a Rubble. Could be similar to Demolish.PriorityTitle
Resources.GatheredBy,採集來源：,"Header above list of buildings that can gather certain resource. Gathered is meant as general term, containing resource gathering of gatherers, farmers, lumberjacks, tappers."
Ruins.ShuffleModel,隨機模型,Shuffle as in Randomize.
Ruins.Yield,剩餘資源,Followed by colon and then Good and a number in parentheses.DisplayName
Saving.DeleteSave,刪除存檔,A button. Please keep short.
Saving.DeleteSavePrompt,確定要刪除{0}嗎？,{0} stands for save name
Saving.DeleteSettlement,刪除定居地,A button. Please keep short.
Saving.DeleteSettlementPrompt,確定要刪除定居地{0}嗎？這將刪除該定居地的所有存檔。,{0} stands for settlement name
Saving.Error,儲存失敗！請確保名稱中沒有非法字元，且有足夠的硬碟空間。,Message shown to player when saving game or map failed
Saving.IncompatibleSaveVersion,"該存檔({0})與目前遊戲版本({1})不相容。載入該存檔可能導致遊戲崩潰，或出現導致遊戲崩潰的bug。我們強烈建議開始新遊戲，以完整體驗新內容。

你確定要繼續載入嗎？","{0} is the save version (e.g. 0.1.15.1), {1} is the game version (in the same format). This message is shown after a player tries to load an incompatible save."
Saving.InvalidName,無效名稱。請確保名稱中沒有非法字元。,Error message shown after inputting a settlement name with illegal characters such > < ?.
Saving.LoadGamePanelHeader,載入遊戲,
Saving.MissingMacOSPermissionsLocKey,《Timberborn》需要在你的硬碟上儲存遊戲存檔的許可。現在遊戲將關閉，你可以打開隱私設定，授予它必要的權限。,A message shown to players if they did not grant the necessary permissions on macOS.
Saving.NameSettlement,你想給定居地起什麽名稱？,A prompt in the box for naming your settlement after starting a new game.
Saving.SaveExists,存檔{0}已存在,{0} stands for save name
Saving.SaveGamePanelHeader,儲存遊戲,
Saving.Saves,存檔,One of the two headers in the load game panel. Shown above a list of saves assigned to a settlement.
Saving.Settlements,定居地,One of the two headers in the load game panel. Shown above a list of settlements.
Saving.TakenName,已存在使用該名稱的定居地。,Error message shown after inputting a settlement name that is already used.
Saving.UnnamedSettlements,未命名定居地,A label used for a group of saves without assigned settlement names.
Science.NotEnoughScience,科學點數不足,Shown when the player doesn't have enough Science Points to power a building. Science Points should be the same as Science.SciencePoints
Science.NotEnoughScienceShort,科學點數不足,Prompt when player doesn't have enough science points to unlock something. Please keep it short. Science Points should be the same as Science.SciencePoints
Science.SciencePoints,科學點數,The name of a resource which can be spent to unlock new technology
SelectionTool.HoldTip,按住按鈕以選擇一片區域。,
SelectionTool.ClickOrHoldTip,點擊單個方塊或按住按鈕以選擇一片區域。,
Settings.GameSaving.AutoSavingOn,自動儲存,
Settings.GameSaving.Header,正在儲存,
Settings.Header,設定,
Settings.Input.DragCamera,鏡頭拖動,
Settings.Input.EdgePanCamera,螢幕邊緣捲動,"When this option is enabled, player can move camera by moving mouse to screen edge"
Settings.Input.EdgePanCameraSpeed,螢幕邊緣捲動速度,
Settings.Input.Header,輸入,
Settings.Input.InvertZoom,縮放反轉,
Settings.Input.KeyboardCameraMovementSpeed,鍵盤鏡頭移動速度,
Settings.Input.KeyboardCameraRotationSpeed,鍵盤鏡頭旋轉速度,
